model,step,score,reward,fires
Dueling Double DQN,220817,-30.0,-140.30760088233612,15
Dueling Double DQN,221046,-24.0,-134.29049482642057,22
Dueling Double DQN,221275,-48.0,-158.28563441477306,24
Dueling Double DQN,221504,-22.0,-132.28333830515527,21
Dueling Double DQN,221733,-26.0,-136.28334503765183,13
Dueling Double DQN,221962,-6.0,-116.29805984980983,13
Dueling Double DQN,222191,-44.0,-154.28725632240156,22
Dueling Double DQN,222420,-10.0,-120.29861499940615,15
Dueling Double DQN,222649,-40.0,-150.28216162166848,20
Dueling Double DQN,222878,-14.0,-124.30454102717007,17
Dueling Double DQN,223107,-2.0,-112.29759458040306,11
Dueling Double DQN,223336,-38.0,-148.30542269386652,19
Dueling Double DQN,223565,-40.0,-150.29749834656798,20
Dueling Double DQN,223794,-34.0,-144.30247415291137,17
Dueling Double DQN,224024,-20.0,-130.06413265299818,10
Dueling Double DQN,224253,-32.0,-142.29963080578787,16
Dueling Double DQN,224482,-24.0,-134.30349794174398,12
Dueling Double DQN,224711,-50.0,-160.28357922695426,25
Dueling Double DQN,224940,-20.0,-130.30847924820185,20
Dueling Double DQN,225169,-34.0,-144.3215646675481,17
Dueling Double DQN,225398,-6.0,-116.2953236083408,13
Dueling Double DQN,225627,-2.0,-112.27744395846813,11
Dueling Double DQN,225856,-26.0,-136.29176319089964,13
Dueling Double DQN,226085,-28.0,-138.2946742634813,14
Dueling Double DQN,226314,-20.0,-130.29559529781008,10
Dueling Double DQN,226543,-38.0,-148.3020138356802,19
Dueling Double DQN,226772,-36.0,-146.27920451694655,18
Dueling Double DQN,227001,-30.0,-140.30964151563273,15
Dueling Double DQN,227230,-54.0,-164.28749213612983,27
Dueling Double DQN,227459,-34.0,-144.26907792074581,17
Dueling Double DQN,227689,-2.0,-112.77836535276917,11
Dueling Double DQN,227918,-6.0,-116.27940491765419,13
Dueling Double DQN,228147,-42.0,-152.29049717465634,21
Dueling Double DQN,228376,-10.0,-120.30824483032944,15
Dueling Double DQN,228605,0.0,-110.30172820232872,10
Dueling Double DQN,228834,-66.0,-176.01125066495538,33
Dueling Double DQN,229063,-36.0,-146.29558080507482,18
Dueling Double DQN,229292,-26.0,-136.28794693478025,13
Dueling Double DQN,229521,-30.0,-140.3002761286471,15
Dueling Double DQN,229750,-16.0,-126.2967027951234,18
Dueling Double DQN,229979,2.0,-108.30449872900412,19
Dueling Double DQN,230208,-22.0,-132.29470476937234,11
Dueling Double DQN,230437,-32.0,-142.30731860218074,16
Dueling Double DQN,230666,-32.0,-142.29766706879892,16
Dueling Double DQN,230895,-44.0,-154.29231478746834,22
Dueling Double DQN,231124,-20.0,-130.30054591171245,20
Dueling Double DQN,231353,-22.0,-132.27943231150235,21
Dueling Double DQN,231582,-36.0,-146.29738456061224,18
Dueling Double DQN,231811,-36.0,-146.301692254849,18
Dueling Double DQN,232040,-30.0,-140.328238900699,25
Dueling Double DQN,232269,-34.0,-144.29915424048056,17
Dueling Double DQN,232498,-26.0,-136.29862684667344,13
Dueling Double DQN,232729,-16.0,-127.13180018624722,18
Dueling Double DQN,232958,-62.0,-172.30218649970755,41
Dueling Double DQN,233187,-30.0,-140.28669519437713,15
Dueling Double DQN,233416,-8.0,-118.29413737796794,14
Dueling Double DQN,233645,-18.0,-128.31778613522158,19
Dueling Double DQN,233874,-28.0,-138.27897572717035,14
Dueling Double DQN,234103,-28.0,-138.28172683439885,24
Dueling Double DQN,234332,-12.0,-122.30284904760495,16
Dueling Double DQN,234561,-38.0,-148.30206080979815,19
Dueling Double DQN,234790,-6.0,-116.30042023003749,13
Dueling Double DQN,235019,-14.0,-124.30935913691766,17
Dueling Double DQN,235248,-20.0,-130.28839292796175,10
Dueling Double DQN,235477,-36.0,-146.28390323077858,18
Dueling Double DQN,235706,-36.0,-146.29635648681096,18
Dueling Double DQN,235935,-26.0,-136.2936380246653,13
Dueling Double DQN,236164,-64.0,-174.29661167196923,32
Dueling Double DQN,236393,-10.0,-120.28977763301224,5
Dueling Double DQN,236622,-30.0,-140.28128398036637,15
Dueling Double DQN,236851,-34.0,-144.29598175996145,17
Dueling Double DQN,237080,-30.0,-140.30009871060648,15
Dueling Double DQN,237309,-36.0,-146.2909718437142,18
Dueling Double DQN,237538,-6.0,-116.27618322631706,13
Dueling Double DQN,237767,-32.0,-142.2979997271637,16
Dueling Double DQN,237996,-42.0,-152.30156391478135,21
Dueling Double DQN,238225,-36.0,-146.2976975561635,18
Dueling Double DQN,238454,-20.0,-130.29189942589093,10
Dueling Double DQN,238683,-18.0,-128.30836739284948,19
Dueling Double DQN,238912,-42.0,-152.26724553434926,21
Dueling Double DQN,239141,-28.0,-138.30332524974006,14
Dueling Double DQN,239370,-32.0,-142.32403054698295,16
Dueling Double DQN,239599,-30.0,-140.30765800563955,25
Dueling Double DQN,239828,-6.0,-116.30247744723228,13
Dueling Double DQN,240057,-42.0,-152.29500604990912,21
Dueling Double DQN,240286,-18.0,-128.27625731791898,9
Dueling Double DQN,240515,-58.0,-168.33251057515582,29
Dueling Double DQN,240744,-36.0,-146.29510024088228,18
Dueling Double DQN,240973,-22.0,-132.28984360307192,11
Dueling Double DQN,241202,-32.0,-142.24844965990735,16
Dueling Double DQN,241431,-22.0,-132.27632861521255,21
Dueling Double DQN,241660,-26.0,-136.30737444562453,13
Dueling Double DQN,241889,-30.0,-140.30611747127796,15
Dueling Double DQN,242118,-18.0,-128.28990355070752,9
Dueling Double DQN,242347,2.0,-108.28501925165851,9
Dueling Double DQN,242576,-22.0,-132.29737921621438,11
Dueling Double DQN,242805,-36.0,-146.28739521981257,18
Dueling Double DQN,243034,-24.0,-134.26548084416382,12
Dueling Double DQN,243263,-22.0,-132.282359930696,11
Dueling Double DQN,243492,-36.0,-146.29699550505418,18
Dueling Double DQN,243721,-24.0,-134.30905551417482,12
Dueling Double DQN,243950,-22.0,-132.30805474672917,11
Dueling Double DQN,244179,-18.0,-128.28677748763238,9
Dueling Double DQN,244408,-28.0,-138.29836409969238,14
Dueling Double DQN,244637,-24.0,-134.3063637370953,12
Dueling Double DQN,244866,-16.0,-126.30338419246378,8
Dueling Double DQN,245095,-24.0,-134.31034968362565,12
Dueling Double DQN,245324,-10.0,-120.27546333996085,15
Dueling Double DQN,245553,-28.0,-138.29785249171587,14
Dueling Double DQN,245782,-34.0,-144.27582624973957,17
Dueling Double DQN,246011,-40.0,-150.25860682015812,20
Dueling Double DQN,246240,-26.0,-136.27984354675192,13
Dueling Double DQN,246469,-28.0,-138.28758005127193,14
Dueling Double DQN,246698,-36.0,-146.29132904909568,18
Dueling Double DQN,246927,-38.0,-148.3117321194912,19
Dueling Double DQN,247156,-22.0,-132.30017013368024,11
Dueling Double DQN,247385,-38.0,-148.30491785785966,19
Dueling Double DQN,247614,-32.0,-142.2885391865475,16
Dueling Double DQN,247843,-32.0,-142.28655008693414,16
Dueling Double DQN,248072,-28.0,-138.2771723786378,14
Dueling Double DQN,248301,-22.0,-132.2795555371559,11
Dueling Double DQN,248530,-24.0,-134.30626873487057,12
Dueling Double DQN,248759,-28.0,-138.2931767551487,14
Dueling Double DQN,248988,-30.0,-140.3027657028131,15
Dueling Double DQN,249217,-10.0,-120.2891474692096,15
Dueling Double DQN,249446,-20.0,-130.29242871006423,10
Dueling Double DQN,249675,-12.0,-122.31174124597086,16
Dueling Double DQN,249904,-26.0,-136.30818674743125,13
Dueling Double DQN,250133,-30.0,-140.27121706107437,15
Dueling Double DQN,250362,-30.0,-140.30862400189181,15
Dueling Double DQN,250591,-22.0,-132.30897936925442,11
Dueling Double DQN,250820,-28.0,-138.2921765696946,14
Dueling Double DQN,251049,-36.0,-146.288843357791,18
Dueling Double DQN,251278,-28.0,-138.29001125654966,14
Dueling Double DQN,251507,-38.0,-148.30211716495216,19
Dueling Double DQN,251736,-24.0,-134.3085088047892,12
Dueling Double DQN,251965,-8.0,-118.14502055211109,14
Dueling Double DQN,252194,-32.0,-142.30885625026258,16
Dueling Double DQN,252423,-28.0,-138.2863767416507,14
Dueling Double DQN,252652,-22.0,-132.31225132841277,11
Dueling Double DQN,252881,-24.0,-134.2968427667571,12
Dueling Double DQN,253110,-34.0,-144.23341911959398,17
Dueling Double DQN,253339,-42.0,-152.3012755494022,21
Dueling Double DQN,253568,-24.0,-134.2724913301242,12
Dueling Double DQN,253797,-34.0,-144.29484327632395,17
Dueling Double DQN,254026,-34.0,-144.29344527623138,17
Dueling Double DQN,254255,-18.0,-128.2976185773029,9
Dueling Double DQN,254484,-26.0,-136.28618819397315,13
Dueling Double DQN,254713,-14.0,-124.28520934941352,17
Dueling Double DQN,254942,-38.0,-148.2914067787931,19
Dueling Double DQN,255171,-18.0,-128.28652898341218,9
Dueling Double DQN,255400,-20.0,-130.30267958802517,10
Dueling Double DQN,255629,-22.0,-132.2834362591102,11
Dueling Double DQN,255858,-12.0,-122.29746002616974,16
Dueling Double DQN,256087,-54.0,-164.3009228855319,27
Dueling Double DQN,256316,-28.0,-138.28388493475637,14
Dueling Double DQN,256545,-48.0,-158.285992273549,24
Dueling Double DQN,256774,-26.0,-136.26022423955254,13
Dueling Double DQN,257003,-22.0,-132.29462775387773,11
Dueling Double DQN,257232,10.0,-100.27846998894584,15
Dueling Double DQN,257461,-28.0,-138.29443887321514,24
Dueling Double DQN,257690,4.0,-106.30468456073439,8
Dueling Double DQN,257919,-34.0,-144.28653243034472,17
Dueling Double DQN,258148,-34.0,-144.29076001764173,17
Dueling Double DQN,258377,-18.0,-128.28341424124096,9
Dueling Double DQN,258606,-24.0,-134.29578465290325,12
Dueling Double DQN,258835,-4.0,-114.32788433106573,12
Dueling Double DQN,259064,-80.0,-190.28034232037254,40
Dueling Double DQN,259293,-26.0,-136.2908771170953,13
Dueling Double DQN,259522,-112.0,-222.30986938667616,56
Dueling Double DQN,259751,-22.0,-132.28800799473666,11
Dueling Double DQN,259980,-44.0,-154.30113057196945,22
Dueling Double DQN,260209,-88.0,-198.29959365187585,44
Dueling Double DQN,260438,-8.0,-118.28253862877756,14
Dueling Double DQN,260667,-48.0,-158.30724963141,24
Dueling Double DQN,260896,-18.0,-128.30343362116201,9
Dueling Double DQN,261125,-32.0,-142.30932545265762,16
Dueling Double DQN,261354,-40.0,-150.3035817711091,20
Dueling Double DQN,261583,-52.0,-162.3018394019958,26
Dueling Double DQN,261812,-4.0,-114.29401735788046,12
Dueling Double DQN,262041,-16.0,-126.31095459205723,8
Dueling Double DQN,262270,-18.0,-128.29168892240943,9
Dueling Double DQN,262499,6.0,-104.28805700391011,7
Dueling Double DQN,262728,-34.0,-144.29740062266217,17
Dueling Double DQN,262957,-54.0,-164.27495603900186,27
Dueling Double DQN,263186,-24.0,-134.30321837579265,12
Dueling Double DQN,263415,-24.0,-134.28345119971465,12
Dueling Double DQN,263644,-22.0,-132.28972468236077,11
Dueling Double DQN,263873,-16.0,-126.29136157505813,8
Dueling Double DQN,264102,-14.0,-124.29666282438454,7
Dueling Double DQN,264331,-28.0,-138.31271653964896,14
Dueling Double DQN,264560,18.0,-92.28656410324352,11
Dueling Double DQN,264789,8.0,-102.27432439896704,6
Dueling Double DQN,265018,-10.0,-120.2854514303225,15
Dueling Double DQN,265247,-10.0,-120.30030558610495,15
Dueling Double DQN,265476,-28.0,-138.28929714436583,14
Dueling Double DQN,265705,-14.0,-124.29585787172286,17
Dueling Double DQN,265935,-10.0,-120.06199179471695,15
Dueling Double DQN,266164,-36.0,-146.2892058284024,18
Dueling Double DQN,266393,-12.0,-122.29107816560693,16
Dueling Double DQN,266622,-24.0,-134.29326488442487,12
Dueling Double DQN,266851,-12.0,-122.29069688496317,16
Dueling Double DQN,267080,-10.0,-120.29763501547853,15
Dueling Double DQN,267309,-10.0,-120.30246902784367,15
Dueling Double DQN,267538,-28.0,-138.30317692926428,14
Dueling Double DQN,267767,-10.0,-120.30471926914502,15
Dueling Double DQN,267996,-28.0,-138.2964946664386,14
Dueling Double DQN,268225,-30.0,-140.30509752783217,15
Dueling Double DQN,268454,4.0,-106.29819871359179,8
Dueling Double DQN,268683,-22.0,-132.30561464845908,11
Dueling Double DQN,268912,-36.0,-146.27054492656487,18
Dueling Double DQN,269141,2.0,-108.2955533664915,9
Dueling Double DQN,269370,10.0,-100.2948801029177,5
Dueling Double DQN,269599,-56.0,-166.2864566035504,28
Dueling Double DQN,269828,-34.0,-144.28725010522095,17
Dueling Double DQN,270057,-24.0,-134.2773808667035,22
Dueling Double DQN,270286,0.0,-110.29195876365212,10
Dueling Double DQN,270515,-18.0,-128.30372990255887,9
Dueling Double DQN,270744,-22.0,-132.27866767789735,11
Dueling Double DQN,270973,-38.0,-148.2805358339283,19
Dueling Double DQN,271202,-34.0,-144.3010851506342,17
Dueling Double DQN,271431,-22.0,-132.2735981457219,11
Dueling Double DQN,271660,-24.0,-134.30938320666604,12
Dueling Double DQN,271889,-22.0,-132.29486443674222,11
Dueling Double DQN,272118,-28.0,-138.28136558967594,14
Dueling Double DQN,272347,-44.0,-154.29541885474964,32
Dueling Double DQN,272578,-30.0,-140.32889465123338,15
Dueling Double DQN,272807,-24.0,-134.3026622536442,12
Dueling Double DQN,273036,-16.0,-126.30380800066466,8
Dueling Double DQN,273265,-12.0,-122.29817354612997,6
Dueling Double DQN,273494,4.0,-106.3092404232037,8
Dueling Double DQN,273723,-12.0,-122.26390757423462,16
Dueling Double DQN,273952,-30.0,-140.29117987814504,25
Dueling Double DQN,274181,-30.0,-140.30973676285288,25
Dueling Double DQN,274410,-12.0,-122.28805196523881,6
Dueling Double DQN,274639,-26.0,-136.29662575923018,13
Dueling Double DQN,274868,-30.0,-140.28987751561704,15
Dueling Double DQN,275097,-8.0,-118.30507559952986,4
Dueling Double DQN,275326,16.0,-94.28711833248063,12
Dueling Double DQN,275555,-24.0,-134.30029179666727,12
Dueling Double DQN,275784,-20.0,-130.29805578012792,10
Dueling Double DQN,276013,-54.0,-164.29904934485452,27
Dueling Double DQN,276242,-38.0,-148.2876094608779,19
Dueling Double DQN,276471,-28.0,-138.28450874581011,14
Dueling Double DQN,276700,-22.0,-132.30329307972357,11
Dueling Double DQN,276929,-26.0,-136.29268231528266,13
Dueling Double DQN,277158,-12.0,-122.30728641635929,16
Dueling Double DQN,277387,-34.0,-144.27877838655056,17
Dueling Double DQN,277616,-44.0,-154.3125825196081,22
Dueling Double DQN,277845,-24.0,-134.30470623294156,12
Dueling Double DQN,278074,-24.0,-134.29461895789692,12
Dueling Double DQN,278303,-10.0,-120.29551992093154,15
Dueling Double DQN,278532,-14.0,-124.27119136543303,7
Dueling Double DQN,278761,-60.0,-170.28852454990053,30
Dueling Double DQN,278990,-26.0,-136.29720575448027,13
Dueling Double DQN,279219,-20.0,-130.2878699717365,10
Dueling Double DQN,279448,-14.0,-124.30040959624588,17
Dueling Double DQN,279677,-28.0,-138.29286368925884,14
Dueling Double DQN,279906,-22.0,-132.30135668127272,11
Dueling Double DQN,280135,16.0,-94.29023907003534,12
Dueling Double DQN,280364,-12.0,-122.29099410368491,16
Dueling Double DQN,280593,-12.0,-122.2844749557336,6
Dueling Double DQN,280822,-38.0,-148.29228138165996,19
Dueling Double DQN,281051,-18.0,-128.30718793125152,9
Dueling Double DQN,281280,-2.0,-112.3024163704685,11
Dueling Double DQN,281509,-20.0,-130.2930841498072,10
Dueling Double DQN,281738,-16.0,-126.28217754618878,8
Dueling Double DQN,281967,-34.0,-144.29744814111865,17
Dueling Double DQN,282196,-28.0,-138.3037837266919,14
Dueling Double DQN,282425,-6.0,-116.2929199787819,13
Dueling Double DQN,282654,-28.0,-138.31770916315452,14
Dueling Double DQN,282883,-26.0,-136.29430495097475,13
Dueling Double DQN,283112,-20.0,-130.29261712451552,10
Dueling Double DQN,283341,2.0,-108.29501461469825,9
Dueling Double DQN,283570,-24.0,-134.29191011832216,12
Dueling Double DQN,283799,-22.0,-132.29943460657788,11
Dueling Double DQN,284028,-20.0,-130.30274228064945,10
Dueling Double DQN,284257,-16.0,-126.319862066329,8
Dueling Double DQN,284486,-44.0,-154.2951409915725,22
Dueling Double DQN,284715,-28.0,-138.30843497253446,14
Dueling Double DQN,284946,-22.0,-132.11469667087187,21
Dueling Double DQN,285175,-40.0,-150.30885277725832,20
Dueling Double DQN,285404,-44.0,-154.30063923020955,22
Dueling Double DQN,285633,12.0,-98.30842586293431,14
Dueling Double DQN,285862,-54.0,-164.26876471750768,27
Dueling Double DQN,286091,-46.0,-156.29040375648555,23
Dueling Double DQN,286320,-28.0,-138.29500342379896,14
Dueling Double DQN,286549,-4.0,-114.30084633219039,12
Dueling Double DQN,286778,-20.0,-130.3074275938559,10
Dueling Double DQN,287007,-14.0,-124.29661055948407,7
Dueling Double DQN,287236,-28.0,-138.2806669886711,14
Dueling Double DQN,287465,-38.0,-148.30610924697743,19
Dueling Double DQN,287694,-12.0,-122.27209491691364,6
Dueling Double DQN,287923,-22.0,-132.30066838583025,11
Dueling Double DQN,288152,-34.0,-144.29883564834205,17
Dueling Double DQN,288381,-14.0,-124.28940076924864,7
Dueling Double DQN,288610,-20.0,-130.28511208448356,10
Dueling Double DQN,288839,-26.0,-136.29774492549484,13
Dueling Double DQN,289068,-26.0,-136.30778316624597,13
Dueling Double DQN,289297,-10.0,-120.28948867500088,15
Dueling Double DQN,289526,-6.0,-116.30198343842173,3
Dueling Double DQN,289755,-28.0,-138.3040298085786,14
Dueling Double DQN,289984,-32.0,-141.68232985931164,16
Dueling Double DQN,290213,-20.0,-130.3081549616109,10
Dueling Double DQN,290442,-46.0,-156.27354915314862,23
Dueling Double DQN,290671,-2.0,-112.29481454986966,11
Dueling Double DQN,290900,0.0,-110.2994475627204,10
Dueling Double DQN,291129,-20.0,-130.2933999186161,10
Dueling Double DQN,291358,0.0,-110.3004723170929,10
Dueling Double DQN,291587,10.0,-100.30257906685522,5
Dueling Double DQN,291816,-10.0,-120.28942116851474,5
Dueling Double DQN,292045,-18.0,-128.3108977966328,9
Dueling Double DQN,292274,-18.0,-128.30180306270194,9
Dueling Double DQN,292503,-56.0,-166.2968415372119,28
Dueling Double DQN,292732,-16.0,-126.27710617080476,8
Dueling Double DQN,292961,0.0,-110.260539338688,10
Dueling Double DQN,293190,-20.0,-130.28202657433695,10
Dueling Double DQN,293419,-16.0,-126.27514958152592,8
Dueling Double DQN,293648,-34.0,-144.29580196806256,17
Dueling Double DQN,293877,-18.0,-128.2914640277788,9
Dueling Double DQN,294106,-28.0,-138.2814269419397,14
Dueling Double DQN,294335,-28.0,-138.3048411525886,14
Dueling Double DQN,294564,-22.0,-132.29767185386555,11
Dueling Double DQN,294793,-22.0,-132.27698687899658,11
Dueling Double DQN,295022,-42.0,-152.28737303058446,21
Dueling Double DQN,295251,-30.0,-140.29408022718147,15
Dueling Double DQN,295480,-18.0,-128.3018491387847,9
Dueling Double DQN,295709,-2.0,-112.30652926617387,11
Dueling Double DQN,295938,-16.0,-126.28614006467629,8
Dueling Double DQN,296167,-8.0,-118.30581090683494,4
Dueling Double DQN,296396,-26.0,-136.28856783718248,13
Dueling Double DQN,296625,-24.0,-134.30868189264066,12
Dueling Double DQN,296854,-28.0,-138.29812181926056,14
Dueling Double DQN,297083,-8.0,-118.27482046966108,14
Dueling Double DQN,297312,-18.0,-128.30097969956066,9
Dueling Double DQN,297541,-14.0,-124.30513671610893,7
Dueling Double DQN,297770,-22.0,-132.288107194391,11
Dueling Double DQN,297999,-24.0,-134.2800568793671,12
Dueling Double DQN,298228,-22.0,-132.29174826423557,11
Dueling Double DQN,298457,-28.0,-138.29674044380783,14
Dueling Double DQN,298686,-28.0,-138.2998118875056,14
Dueling Double DQN,298915,8.0,-102.29135404449096,16
Dueling Double DQN,299144,-16.0,-126.29270167376076,8
Dueling Double DQN,299373,-24.0,-134.29442906069787,12
Dueling Double DQN,299602,-16.0,-126.2725148499617,8
Dueling Double DQN,299831,-20.0,-130.31308410934508,10
Dueling Double DQN,300060,-24.0,-134.27985606314581,12
Dueling Double DQN,300289,0.0,-110.28765041397409,10
Dueling Double DQN,300518,-10.0,-120.29868694167156,15
Dueling Double DQN,300747,-10.0,-120.30846513880344,5
Dueling Double DQN,300976,-18.0,-128.3053778377289,9
Dueling Double DQN,301205,-16.0,-126.29238193946536,8
Dueling Double DQN,301434,-16.0,-126.30017405876268,8
Dueling Double DQN,301663,-16.0,-126.29537701154348,8
Dueling Double DQN,301892,-2.0,-112.2581630748829,11
Dueling Double DQN,302121,-24.0,-134.31687991276874,12
Dueling Double DQN,302350,-8.0,-118.2910707069178,4
Dueling Double DQN,302579,-20.0,-130.26955111933668,10
Dueling Double DQN,302808,-26.0,-136.30889413880269,13
Dueling Double DQN,303037,-40.0,-150.3089367252488,20
Dueling Double DQN,303266,6.0,-104.28265487745043,7
Dueling Double DQN,303495,-18.0,-128.29776291450298,9
Dueling Double DQN,303724,-10.0,-120.29280814515911,5
Dueling Double DQN,303953,-20.0,-130.25994931527143,10
Dueling Double DQN,304182,-20.0,-130.2949993326326,10
Dueling Double DQN,304411,6.0,-104.29098439837253,7
Dueling Double DQN,304640,4.0,-106.30029596774662,8
Dueling Double DQN,304869,-6.0,-116.2985823226511,3
Dueling Double DQN,305098,-16.0,-126.28806453047684,8
Dueling Double DQN,305327,-24.0,-134.3025770981149,12
Dueling Double DQN,305556,-2.0,-112.28079698039318,11
Dueling Double DQN,305785,0.0,-110.31830310958806,10
Dueling Double DQN,306014,-16.0,-126.29072538375611,8
Dueling Double DQN,306243,-18.0,-128.27510610151234,9
Dueling Double DQN,306472,-16.0,-126.31098393754007,8
Dueling Double DQN,306701,-28.0,-138.292565101643,14
Dueling Double DQN,306930,-24.0,-134.2923498451343,12
Dueling Double DQN,307159,-26.0,-136.28858207182532,13
Dueling Double DQN,307388,-20.0,-130.30358713269644,10
Dueling Double DQN,307617,-22.0,-132.32303295268053,11
Dueling Double DQN,307846,-46.0,-156.30520959585294,23
Dueling Double DQN,308075,-22.0,-132.27352400052257,11
Dueling Double DQN,308304,-40.0,-150.2976110346228,20
Dueling Double DQN,308533,-38.0,-148.29426575143628,19
Dueling Double DQN,308762,-18.0,-128.2793334113336,9
Dueling Double DQN,308991,-24.0,-134.30477220763342,12
Dueling Double DQN,309220,-12.0,-122.2903859931674,6
Dueling Double DQN,309449,8.0,-102.2886170749243,6
Dueling Double DQN,309678,-10.0,-120.2878621583107,5
Dueling Double DQN,309907,-16.0,-126.29513531128623,8
Dueling Double DQN,310136,-16.0,-126.29342958019984,8
Dueling Double DQN,310365,-32.0,-142.27076094681712,16
Dueling Double DQN,310594,-18.0,-128.29263011687536,9
Dueling Double DQN,310823,-12.0,-122.29370499103358,6
Dueling Double DQN,311052,-18.0,-128.2893748847211,9
Dueling Double DQN,311281,8.0,-102.31195733043634,6
Dueling Double DQN,311510,-8.0,-118.30207210387239,4
Dueling Double DQN,311739,-6.0,-116.28760763005516,3
Dueling Double DQN,311968,-20.0,-130.28141183184127,10
Dueling Double DQN,312197,8.0,-102.2774150261804,6
Dueling Double DQN,312426,-14.0,-124.28866476761284,7
Dueling Double DQN,312655,-32.0,-142.31580600646285,16
Dueling Double DQN,312884,-22.0,-132.29903194544372,11
Dueling Double DQN,313113,-4.0,-114.32225959463986,12
Dueling Double DQN,313342,-10.0,-120.2660332167988,5
Dueling Double DQN,313571,-40.0,-150.3024557449499,20
Dueling Double DQN,313800,-10.0,-120.31642538603731,5
Dueling Double DQN,314029,-12.0,-122.27106346192836,6
Dueling Double DQN,314258,-22.0,-132.2990371397153,11
Dueling Double DQN,314487,-24.0,-134.2577820272515,12
Dueling Double DQN,314716,-30.0,-140.31194058371258,15
Dueling Double DQN,314945,-14.0,-124.30152159414376,7
Dueling Double DQN,315174,-24.0,-134.29869448059736,12
Dueling Double DQN,315403,-20.0,-130.2963889132354,10
Dueling Double DQN,315632,-6.0,-116.28377758282798,3
Dueling Double DQN,315861,-12.0,-122.28222609080153,6
Dueling Double DQN,316090,-20.0,-130.30428443086964,20
Dueling Double DQN,316319,-16.0,-125.74570398674543,8
Dueling Double DQN,316548,-16.0,-126.27662432822449,8
Dueling Double DQN,316777,-24.0,-134.30180865519256,12
Dueling Double DQN,317006,-28.0,-138.302539330926,14
Dueling Double DQN,317235,-10.0,-120.30688712454302,5
Dueling Double DQN,317464,-16.0,-126.26698893042243,8
Dueling Double DQN,317693,-12.0,-122.29292402469699,6
Dueling Double DQN,317922,-32.0,-142.31197041950253,16
Dueling Double DQN,318151,-26.0,-136.2915067747905,13
Dueling Double DQN,318380,-8.0,-118.2948718663275,4
Dueling Double DQN,318609,-24.0,-134.28261098135488,12
Dueling Double DQN,318838,-14.0,-124.29374755226465,7
Dueling Double DQN,319067,-24.0,-134.29452566689994,12
Dueling Double DQN,319296,-16.0,-126.32069006167787,8
Dueling Double DQN,319525,-10.0,-120.31289192758189,5
Dueling Double DQN,319754,-4.0,-114.30392629077846,12
Dueling Double DQN,319983,-8.0,-118.3001304860467,4
Dueling Double DQN,320212,-18.0,-128.3042866724877,9
Dueling Double DQN,320441,-18.0,-128.285054708281,9
Dueling Double DQN,320670,-22.0,-132.29638072883984,11
Dueling Double DQN,320899,-10.0,-120.29684860759919,5
Dueling Double DQN,321128,-14.0,-124.28312670884335,7
Dueling Double DQN,321357,-12.0,-122.32105609027651,6
Dueling Double DQN,321586,26.0,-84.29595705392195,7
Dueling Double DQN,321815,-4.0,-114.30393127626182,2
Dueling Double DQN,322044,-30.0,-140.30481915902956,15
Dueling Double DQN,322273,-12.0,-122.3042298646039,6
Dueling Double DQN,322502,-10.0,-120.29339531442716,5
Dueling Double DQN,322731,-6.0,-116.27899281057223,3
Dueling Double DQN,322960,-52.0,-162.29374753994182,26
Dueling Double DQN,323189,-8.0,-118.28744028240766,4
Dueling Double DQN,323418,-8.0,-118.31528648643062,4
Dueling Double DQN,323647,-4.0,-114.2993783544707,2
Dueling Double DQN,323876,-16.0,-126.30299676339523,8
Dueling Double DQN,324105,-24.0,-134.28789191291946,12
Dueling Double DQN,324334,-8.0,-118.2908455222903,4
Dueling Double DQN,324563,-28.0,-138.2733303285882,14
Dueling Double DQN,324792,-16.0,-126.30031716528987,8
Dueling Double DQN,325021,-6.0,-116.29188642108919,3
Dueling Double DQN,325250,-22.0,-132.29289322400507,11
Dueling Double DQN,325479,-52.0,-162.27970503855667,26
Dueling Double DQN,325708,-10.0,-120.28070667370503,5
Dueling Double DQN,325937,-8.0,-118.29805997010945,4
Dueling Double DQN,326166,-12.0,-122.2288217276662,6
Dueling Double DQN,326395,-46.0,-156.29097791348246,33
Dueling Double DQN,326624,4.0,-106.30343154185836,8
Dueling Double DQN,326853,-62.0,-172.28645687617262,31
Dueling Double DQN,327082,-16.0,-126.2954481243949,8
Dueling Double DQN,327311,-14.0,-124.27904427344197,7
Dueling Double DQN,327540,-4.0,-114.29436943229926,2
Dueling Double DQN,327769,-14.0,-124.30549886847254,7
Dueling Double DQN,327998,-10.0,-120.28140606000832,5
Dueling Double DQN,328227,-10.0,-120.29776013631334,5
Dueling Double DQN,328456,-10.0,-120.31335679730583,5
Dueling Double DQN,328685,-8.0,-118.30868280639748,4
Dueling Double DQN,328914,-20.0,-130.29171354893634,10
Dueling Double DQN,329143,-20.0,-130.29744556472116,10
Dueling Double DQN,329372,-2.0,-112.30139541339585,1
Dueling Double DQN,329601,-18.0,-128.30953394417085,9
Dueling Double DQN,329830,-8.0,-118.29211336658629,4
Dueling Double DQN,330059,-12.0,-122.30278634343922,6
Dueling Double DQN,330288,16.0,-94.32080923732396,2
Dueling Double DQN,330517,-16.0,-126.2963290936136,8
Dueling Double DQN,330746,-8.0,-118.29203192579733,4
Dueling Double DQN,330975,-12.0,-122.30623984316006,6
Dueling Double DQN,331204,-10.0,-120.27957603387111,5
