model,step,score,reward,fires
Dueling Double DQN,110622,-22.0,-132.29991892364353,11
Dueling Double DQN,110851,-20.0,-130.30845452123694,10
Dueling Double DQN,111080,-12.0,-122.30309723272755,16
Dueling Double DQN,111309,-32.0,-142.27151933492124,16
Dueling Double DQN,111538,-38.0,-148.29823948740787,19
Dueling Double DQN,111767,-28.0,-138.30658896593022,14
Dueling Double DQN,111996,-36.0,-146.30521762119037,18
Dueling Double DQN,112225,-20.0,-130.30011496541692,20
Dueling Double DQN,112454,-18.0,-128.28127983443864,9
Dueling Double DQN,112683,-20.0,-130.30831300508913,10
Dueling Double DQN,112912,-24.0,-134.28872572773432,12
Dueling Double DQN,113141,-30.0,-140.30263141391538,15
Dueling Double DQN,113370,-22.0,-132.30116961122354,11
Dueling Double DQN,113599,-28.0,-138.29470379664215,14
Dueling Double DQN,113828,-28.0,-138.31194714206708,14
Dueling Double DQN,114057,-24.0,-134.29694052295744,12
Dueling Double DQN,114286,-32.0,-142.28970194284352,16
Dueling Double DQN,114515,-24.0,-134.302101619883,12
Dueling Double DQN,114744,-8.0,-118.29030957286605,14
Dueling Double DQN,114974,-12.0,-122.19698765691533,16
Dueling Double DQN,115203,-42.0,-152.29419674527787,21
Dueling Double DQN,115432,-20.0,-130.31711444157406,10
Dueling Double DQN,115661,-32.0,-142.2723293954784,16
Dueling Double DQN,115890,-36.0,-146.28380265431517,18
Dueling Double DQN,116119,-38.0,-148.2979346682918,19
Dueling Double DQN,116348,-18.0,-128.30006290810815,9
Dueling Double DQN,116577,-20.0,-130.29844099552022,10
Dueling Double DQN,116806,-28.0,-138.3118546579951,14
Dueling Double DQN,117035,-32.0,-142.3004641083856,16
Dueling Double DQN,117264,-44.0,-154.28851430417518,22
Dueling Double DQN,117493,-38.0,-148.25796715784435,19
Dueling Double DQN,117722,-28.0,-138.28620286019037,14
Dueling Double DQN,117951,-28.0,-138.2820442050203,14
Dueling Double DQN,118180,-28.0,-138.29610102908148,14
Dueling Double DQN,118409,-22.0,-132.27917423073015,11
Dueling Double DQN,118638,-8.0,-118.29476699659732,14
Dueling Double DQN,118867,-28.0,-138.29450824093018,14
Dueling Double DQN,119096,-34.0,-144.30224191262974,17
Dueling Double DQN,119325,-18.0,-128.2903532344473,9
Dueling Double DQN,119554,-32.0,-142.27566384774042,16
Dueling Double DQN,119783,-30.0,-140.2529385568597,15
Dueling Double DQN,120012,-42.0,-152.29719282040372,21
Dueling Double DQN,120241,-32.0,-142.30289790875298,16
Dueling Double DQN,120470,-10.0,-120.30567719031181,15
Dueling Double DQN,120699,-4.0,-114.29912349729244,12
Dueling Double DQN,120928,-46.0,-156.3105431742432,23
Dueling Double DQN,121157,0.0,-110.28636958808332,10
Dueling Double DQN,121386,-18.0,-128.30288969355075,9
Dueling Double DQN,121615,-32.0,-142.29034964530473,16
Dueling Double DQN,121844,-12.0,-122.29841930314397,16
Dueling Double DQN,122073,-26.0,-136.28960416883254,13
Dueling Double DQN,122302,-24.0,-134.31150350368478,12
Dueling Double DQN,122531,-4.0,-114.29518844949855,12
Dueling Double DQN,122760,-36.0,-146.30133515482578,18
Dueling Double DQN,122989,-18.0,-128.22908908598242,19
Dueling Double DQN,123218,-8.0,-118.28504554425544,14
Dueling Double DQN,123447,-16.0,-126.27475381738707,18
Dueling Double DQN,123676,-34.0,-144.29626205020918,17
Dueling Double DQN,123905,-36.0,-146.279321719988,18
Dueling Double DQN,124134,-40.0,-150.2914870600523,20
Dueling Double DQN,124363,-38.0,-148.28314812580197,19
Dueling Double DQN,124592,-18.0,-128.300527970444,9
Dueling Double DQN,124821,-18.0,-128.3027709033328,19
Dueling Double DQN,125050,-10.0,-120.30040388222278,15
Dueling Double DQN,125279,0.0,-110.2879723315279,10
Dueling Double DQN,125508,-22.0,-132.29488086701872,11
Dueling Double DQN,125737,-36.0,-146.30881885173332,18
Dueling Double DQN,125966,-26.0,-136.27830983531726,13
Dueling Double DQN,126195,-28.0,-138.2964271192937,14
Dueling Double DQN,126424,-14.0,-124.28505882552159,7
Dueling Double DQN,126653,-6.0,-116.3143473826179,13
Dueling Double DQN,126882,-22.0,-132.27282161673642,11
Dueling Double DQN,127111,-26.0,-136.31433047706025,13
Dueling Double DQN,127340,-22.0,-132.2913032145827,11
Dueling Double DQN,127569,-44.0,-153.6481899039595,22
Dueling Double DQN,127798,-26.0,-136.30492135255045,13
Dueling Double DQN,128027,-24.0,-134.31578710555533,12
Dueling Double DQN,128256,-26.0,-136.28247496337696,13
Dueling Double DQN,128485,-26.0,-136.32122663251914,13
Dueling Double DQN,128714,-32.0,-142.3093426527546,16
Dueling Double DQN,128943,-26.0,-136.29276569026828,13
Dueling Double DQN,129172,2.0,-108.31655497921712,9
Dueling Double DQN,129401,-36.0,-146.29770762337753,18
Dueling Double DQN,129630,-24.0,-134.28945565456272,12
Dueling Double DQN,129859,-14.0,-124.31892294488009,7
Dueling Double DQN,130088,-32.0,-142.29148477634413,16
Dueling Double DQN,130317,-28.0,-138.31035699023278,14
Dueling Double DQN,130546,-28.0,-138.29457127034587,14
Dueling Double DQN,130775,-20.0,-130.27134862890819,10
Dueling Double DQN,131004,-20.0,-130.30762931256967,10
Dueling Double DQN,131233,4.0,-106.28292774731749,8
Dueling Double DQN,131462,-12.0,-122.3112923809509,6
Dueling Double DQN,131691,-26.0,-136.30410485436954,13
Dueling Double DQN,131920,-16.0,-126.2947954673271,8
Dueling Double DQN,132149,-24.0,-134.3036543729152,12
Dueling Double DQN,132378,-20.0,-130.28577959616013,10
Dueling Double DQN,132607,-20.0,-130.27189017029505,10
Dueling Double DQN,132836,-24.0,-134.2984232674554,12
Dueling Double DQN,133065,-2.0,-112.30413414487595,11
Dueling Double DQN,133294,2.0,-108.29745730979701,9
Dueling Double DQN,133523,-22.0,-132.29764837284975,11
Dueling Double DQN,133752,-12.0,-122.2971481512037,6
Dueling Double DQN,133981,-16.0,-126.10327767497519,8
Dueling Double DQN,134210,-8.0,-118.28241427879094,4
Dueling Double DQN,134439,-24.0,-134.2401010638788,12
Dueling Double DQN,134668,-26.0,-136.3075386168989,13
Dueling Double DQN,134897,-22.0,-132.29493045509983,11
Dueling Double DQN,135126,-18.0,-128.20253118501213,9
Dueling Double DQN,135355,-2.0,-112.28848710835018,11
Dueling Double DQN,135584,2.0,-108.27674288743464,9
Dueling Double DQN,135813,-6.0,-116.30070173054892,13
Dueling Double DQN,136042,-26.0,-136.30397689100468,13
Dueling Double DQN,136271,-16.0,-126.3008850984289,8
Dueling Double DQN,136500,-22.0,-132.2831024887845,11
Dueling Double DQN,136729,-26.0,-136.29488851626974,13
Dueling Double DQN,136958,-24.0,-134.2068155956913,12
Dueling Double DQN,137187,-6.0,-116.28333268595769,13
Dueling Double DQN,137416,-20.0,-130.28930039197968,10
Dueling Double DQN,137645,-16.0,-126.2818550583779,8
Dueling Double DQN,137874,-30.0,-140.2940691191913,15
Dueling Double DQN,138103,2.0,-108.3040656901445,9
Dueling Double DQN,138332,-18.0,-128.30815105424188,9
Dueling Double DQN,138561,-20.0,-130.29459171946232,10
Dueling Double DQN,138790,-8.0,-118.30584274273507,14
Dueling Double DQN,139020,-14.0,-124.00118160882484,7
Dueling Double DQN,139249,-20.0,-130.28691067056903,10
Dueling Double DQN,139478,-34.0,-144.2964375658857,17
Dueling Double DQN,139707,-14.0,-124.31287700695768,7
Dueling Double DQN,139936,-26.0,-136.2937176269608,13
Dueling Double DQN,140165,-26.0,-136.29280921404575,13
Dueling Double DQN,140394,-24.0,-134.29972030488653,12
Dueling Double DQN,140623,-28.0,-138.27977367215496,14
Dueling Double DQN,140852,-24.0,-134.302639272271,12
Dueling Double DQN,141081,-26.0,-136.30243610689996,13
Dueling Double DQN,141310,6.0,-104.28362375576123,7
Dueling Double DQN,141539,-18.0,-128.27846301398753,9
Dueling Double DQN,141768,-26.0,-136.28566919442036,13
Dueling Double DQN,141997,-8.0,-118.29177188213029,14
Dueling Double DQN,142226,18.0,-92.29964000493695,11
Dueling Double DQN,142455,-16.0,-126.30118985135564,8
Dueling Double DQN,142684,2.0,-108.29627789512863,9
Dueling Double DQN,142913,-24.0,-134.29967685020216,12
Dueling Double DQN,143142,-16.0,-126.31415104465711,8
Dueling Double DQN,143371,-12.0,-122.30308473576612,6
Dueling Double DQN,143600,-18.0,-128.28864551460418,9
Dueling Double DQN,143829,12.0,-98.22468604545472,4
Dueling Double DQN,144058,-10.0,-120.28415665411451,5
Dueling Double DQN,144287,-12.0,-122.27947351111536,6
Dueling Double DQN,144516,-14.0,-124.31031993625666,7
Dueling Double DQN,144745,-22.0,-132.30459305607494,11
Dueling Double DQN,144974,4.0,-106.29933233025774,8
Dueling Double DQN,145203,-22.0,-132.30582273483546,11
Dueling Double DQN,145432,-20.0,-130.29729255026933,10
Dueling Double DQN,145661,-22.0,-132.30142422328268,11
Dueling Double DQN,145890,-16.0,-126.27929535248091,8
Dueling Double DQN,146119,-18.0,-128.2906384349411,9
Dueling Double DQN,146348,-14.0,-124.28943980429946,7
Dueling Double DQN,146577,-10.0,-120.28400951530593,5
Dueling Double DQN,146806,-14.0,-124.29030008098152,7
Dueling Double DQN,147035,-18.0,-128.325925239446,9
Dueling Double DQN,147264,-14.0,-124.29424062997414,7
Dueling Double DQN,147493,-6.0,-116.30755347660894,13
Dueling Double DQN,147722,-10.0,-120.30323545066555,5
Dueling Double DQN,147951,-12.0,-121.69606665431004,6
Dueling Double DQN,148180,-10.0,-120.30337891362349,5
Dueling Double DQN,148409,-12.0,-122.30713802165955,6
Dueling Double DQN,148638,-20.0,-130.2898848758673,10
Dueling Double DQN,148867,-6.0,-116.29181755772538,3
Dueling Double DQN,149096,-20.0,-130.31607680964387,10
Dueling Double DQN,149325,-14.0,-124.28696916627484,7
Dueling Double DQN,149554,-16.0,-126.29536422976977,8
Dueling Double DQN,149783,-18.0,-128.2955612147302,9
Dueling Double DQN,150012,-10.0,-120.27402670434373,5
Dueling Double DQN,150241,-6.0,-116.28571476086785,3
Dueling Double DQN,150470,-6.0,-116.30120535492084,3
Dueling Double DQN,150699,-18.0,-128.29272201203594,9
Dueling Double DQN,150928,2.0,-108.29931012675517,9
Dueling Double DQN,151157,8.0,-102.30175951044235,6
Dueling Double DQN,151386,4.0,-106.29004495202962,8
Dueling Double DQN,151615,10.0,-100.3081593737395,5
Dueling Double DQN,151844,-20.0,-130.29038122368388,10
Dueling Double DQN,152073,-18.0,-128.28150027840587,9
Dueling Double DQN,152302,-10.0,-120.30223499416975,5
Dueling Double DQN,152531,-10.0,-120.29518755792274,5
Dueling Double DQN,152760,-18.0,-128.267015379567,9
Dueling Double DQN,152989,0.0,-110.29322562389623,10
Dueling Double DQN,153218,-8.0,-118.29016664795213,4
Dueling Double DQN,153447,-14.0,-124.29305467663059,7
Dueling Double DQN,153676,12.0,-98.28019835685379,4
Dueling Double DQN,153905,-10.0,-120.30308221123481,5
Dueling Double DQN,154134,-8.0,-118.28496097898054,4
Dueling Double DQN,154363,-10.0,-120.29738494544527,5
Dueling Double DQN,154592,-10.0,-120.26853603225064,5
Dueling Double DQN,154821,6.0,-104.28610025439984,7
Dueling Double DQN,155050,-4.0,-114.28131898691105,2
Dueling Double DQN,155279,-8.0,-118.29997416199534,4
Dueling Double DQN,155508,-14.0,-124.30999586061246,7
Dueling Double DQN,155737,-16.0,-126.29373688603944,8
Dueling Double DQN,155966,-14.0,-124.32388454679466,7
Dueling Double DQN,156195,-12.0,-122.29894988680401,6
Dueling Double DQN,156424,-16.0,-126.30215585757762,8
Dueling Double DQN,156653,-6.0,-116.28476521214712,3
Dueling Double DQN,156882,-10.0,-120.2986181299526,5
Dueling Double DQN,157111,-6.0,-116.2982090251565,3
Dueling Double DQN,157340,-10.0,-120.2957850748241,5
Dueling Double DQN,157569,-8.0,-118.3153532934815,4
Dueling Double DQN,157798,14.0,-96.29248800903356,3
Dueling Double DQN,158027,-16.0,-126.29547589087548,8
Dueling Double DQN,158256,-12.0,-122.29382642025914,6
Dueling Double DQN,158485,-12.0,-122.28460741257865,6
Dueling Double DQN,158714,-4.0,-114.30432200098076,2
Dueling Double DQN,158943,-6.0,-116.2850048654295,3
Dueling Double DQN,159172,-10.0,-120.29539754024633,5
Dueling Double DQN,159401,-12.0,-122.3005931586473,6
Dueling Double DQN,159630,-8.0,-118.30525535566157,4
Dueling Double DQN,159859,-8.0,-118.29025237142676,4
Dueling Double DQN,160088,-10.0,-120.28410990697691,5
Dueling Double DQN,160317,4.0,-106.30358344166655,8
Dueling Double DQN,160546,-8.0,-118.29808303398178,4
Dueling Double DQN,160775,-14.0,-124.28753352423277,7
Dueling Double DQN,161004,-10.0,-120.29008416831158,5
Dueling Double DQN,161233,2.0,-108.29805656251295,9
Dueling Double DQN,161462,-6.0,-116.28238413144385,3
Dueling Double DQN,161691,-8.0,-118.29861866279164,4
Dueling Double DQN,161920,-6.0,-116.29076841282141,3
Dueling Double DQN,162149,-18.0,-128.2938238227346,9
Dueling Double DQN,162378,-8.0,-118.30272391605463,4
Dueling Double DQN,162607,-12.0,-122.30233807893404,6
Dueling Double DQN,162836,-10.0,-120.30059908837896,5
Dueling Double DQN,163065,-6.0,-116.28264155626833,3
Dueling Double DQN,163294,-2.0,-112.27598898583035,1
Dueling Double DQN,163523,-8.0,-118.28905826626772,4
Dueling Double DQN,163752,-10.0,-120.30939367363473,5
Dueling Double DQN,163981,-12.0,-122.27898544539997,6
Dueling Double DQN,164210,-4.0,-114.26335854271987,2
Dueling Double DQN,164439,2.0,-108.13901994811997,9
Dueling Double DQN,164668,-10.0,-120.28126501219532,5
Dueling Double DQN,164897,-6.0,-116.3061402767349,3
Dueling Double DQN,165126,-2.0,-112.27399028218798,1
Dueling Double DQN,165355,-8.0,-118.27667045229315,4
Dueling Double DQN,165584,-8.0,-118.2937795243779,4
Dueling Double DQN,165813,-16.0,-126.29560711392355,8
Dueling Double DQN,166042,-2.0,-112.29272125558975,1
Dueling Double DQN,166271,-6.0,-116.30293396695,3
Dueling Double DQN,166500,-2.0,-112.27882234181884,1
Dueling Double DQN,166729,-8.0,-118.30017903965567,4
Dueling Double DQN,166958,-12.0,-122.28457503164334,6
Dueling Double DQN,167187,-10.0,-120.29084453621257,5
Dueling Double DQN,167416,6.0,-104.30387620475196,7
Dueling Double DQN,167645,-18.0,-128.3006527162255,9
Dueling Double DQN,167874,-6.0,-116.3016977516486,3
Dueling Double DQN,168103,-10.0,-120.31680776402543,5
Dueling Double DQN,168332,-6.0,-116.27638682277164,3
Dueling Double DQN,168561,-6.0,-116.30360343370499,3
Dueling Double DQN,168790,-2.0,-112.28726928617627,1
Dueling Double DQN,169019,-10.0,-120.3132790238214,5
Dueling Double DQN,169248,-8.0,-118.29457965522889,4
Dueling Double DQN,169477,-10.0,-120.00613462580428,5
Dueling Double DQN,169706,-8.0,-118.29745903720195,4
Dueling Double DQN,169935,12.0,-98.31222155159902,4
Dueling Double DQN,170164,-10.0,-120.29643301154778,5
Dueling Double DQN,170393,-6.0,-116.24912267225415,3
Dueling Double DQN,170622,-6.0,-116.28651309789721,3
Dueling Double DQN,170851,-8.0,-118.28186542240225,4
Dueling Double DQN,171080,-6.0,-116.28796119416934,3
Dueling Double DQN,171309,-2.0,-112.28859292693244,1
Dueling Double DQN,171538,-4.0,-114.27226593311416,2
Dueling Double DQN,171767,-6.0,-116.23881736422159,3
Dueling Double DQN,171996,-4.0,-114.27779911940941,2
Dueling Double DQN,172225,-6.0,-116.2992954127272,3
Dueling Double DQN,172454,-6.0,-116.29082230027781,3
Dueling Double DQN,172683,-2.0,-112.29936557419907,1
Dueling Double DQN,172912,-4.0,-114.33026736263405,2
Dueling Double DQN,173141,-2.0,-112.28077804537429,1
Dueling Double DQN,173370,-4.0,-114.28514190588038,2
Dueling Double DQN,173599,-4.0,-114.29201867129032,2
Dueling Double DQN,173828,-6.0,-116.30565564283158,3
Dueling Double DQN,174057,-4.0,-114.29377235063134,2
Dueling Double DQN,174286,-6.0,-116.28947444552877,3
Dueling Double DQN,174515,-10.0,-120.096270272138,5
Dueling Double DQN,174744,0.0,-110.30421518957144,0
Dueling Double DQN,174973,-6.0,-116.30361702098885,3
Dueling Double DQN,175202,0.0,-110.29012154931719,0
Dueling Double DQN,175431,-4.0,-114.31266723150472,2
Dueling Double DQN,175660,0.0,-110.29397395833497,0
Dueling Double DQN,175889,-2.0,-112.30156624774487,1
Dueling Double DQN,176118,-4.0,-114.31409837227797,2
Dueling Double DQN,176347,10.0,-100.30055128060417,5
Dueling Double DQN,176576,-8.0,-118.30223794527816,4
Dueling Double DQN,176805,-6.0,-116.28803326201596,3
Dueling Double DQN,177034,-2.0,-112.29901365298994,1
Dueling Double DQN,177263,-6.0,-116.29481488866742,3
Dueling Double DQN,177492,-6.0,-116.2854295072928,3
Dueling Double DQN,177721,-4.0,-114.28913953104927,2
Dueling Double DQN,177950,-4.0,-114.26419658849612,2
Dueling Double DQN,178179,-4.0,-114.29753428334641,2
Dueling Double DQN,178408,-10.0,-120.29550702628822,5
Dueling Double DQN,178637,-8.0,-118.29185710303497,4
Dueling Double DQN,178866,-4.0,-114.30438000418862,2
Dueling Double DQN,179095,-4.0,-114.28212981746668,2
Dueling Double DQN,179324,0.0,-110.30076225942115,0
Dueling Double DQN,179553,-8.0,-118.30589567926681,4
Dueling Double DQN,179782,-4.0,-114.28917315229245,2
Dueling Double DQN,180011,-6.0,-116.28448127851178,3
Dueling Double DQN,180240,-4.0,-114.30783814430617,2
Dueling Double DQN,180469,-4.0,-114.29082069838196,2
Dueling Double DQN,180698,0.0,-110.28151268517783,0
Dueling Double DQN,180927,-8.0,-118.28523712025495,4
Dueling Double DQN,181156,-6.0,-116.29332354798413,3
Dueling Double DQN,181385,-8.0,-118.28319245486462,4
Dueling Double DQN,181614,0.0,-110.29846240627083,0
Dueling Double DQN,181843,-2.0,-112.32599012995937,1
Dueling Double DQN,182072,0.0,-110.26487998801485,0
Dueling Double DQN,182301,0.0,-110.28103356800109,0
Dueling Double DQN,182530,-4.0,-114.27481440061796,2
Dueling Double DQN,182759,-2.0,-112.28535850316251,1
Dueling Double DQN,182988,-2.0,-112.29975225124674,1
Dueling Double DQN,183217,-6.0,-116.29959206307225,3
Dueling Double DQN,183446,-4.0,-114.29453549046593,2
Dueling Double DQN,183675,-6.0,-116.30337335200863,3
Dueling Double DQN,183904,-4.0,-114.30019139015661,2
Dueling Double DQN,184133,-4.0,-114.30083698016738,2
Dueling Double DQN,184362,-2.0,-112.29972496176283,1
Dueling Double DQN,184591,-8.0,-118.30766554870296,4
Dueling Double DQN,184820,-2.0,-112.30080751879514,1
Dueling Double DQN,185049,-6.0,-116.29506140847054,3
Dueling Double DQN,185278,-4.0,-114.269451180365,2
Dueling Double DQN,185507,-4.0,-114.29679521241503,2
Dueling Double DQN,185736,-6.0,-116.29017319414129,3
Dueling Double DQN,185965,0.0,-110.29321199182039,0
Dueling Double DQN,186194,-6.0,-116.29260213548498,3
Dueling Double DQN,186423,-2.0,-112.29540772784466,1
Dueling Double DQN,186652,0.0,-110.2866053802015,0
Dueling Double DQN,186881,-10.0,-120.2817509064549,5
Dueling Double DQN,187110,-4.0,-114.28803696155578,2
Dueling Double DQN,187339,0.0,-110.29143841049674,0
Dueling Double DQN,187568,-4.0,-114.29766975979078,2
Dueling Double DQN,187797,-2.0,-112.29709986319588,1
Dueling Double DQN,188026,-12.0,-122.30309478814004,6
Dueling Double DQN,188255,-2.0,-112.28048892400989,1
Dueling Double DQN,188485,-2.0,-112.05169848981991,1
Dueling Double DQN,188714,-4.0,-114.28942109281562,2
Dueling Double DQN,188943,-6.0,-116.27590226148851,3
Dueling Double DQN,189172,-10.0,-120.28847846463407,5
Dueling Double DQN,189401,0.0,-110.2953426513625,0
Dueling Double DQN,189630,0.0,-110.30176215642189,0
Dueling Double DQN,189859,-6.0,-116.28981182233376,3
Dueling Double DQN,190088,-4.0,-114.29886343357397,2
Dueling Double DQN,190317,-12.0,-122.28623089145258,6
Dueling Double DQN,190546,-2.0,-112.28563608932124,1
Dueling Double DQN,190775,-8.0,-118.25536271757767,4
Dueling Double DQN,191004,0.0,-110.322880045539,0
Dueling Double DQN,191233,-6.0,-116.30979120898542,3
Dueling Double DQN,191462,-4.0,-114.28670649133042,2
Dueling Double DQN,191691,-2.0,-112.2947027889132,1
Dueling Double DQN,191920,-2.0,-112.30699377410063,1
Dueling Double DQN,192149,-6.0,-116.29430520733052,3
Dueling Double DQN,192378,-2.0,-112.30398230224749,1
Dueling Double DQN,192607,0.0,-110.26079453978508,0
Dueling Double DQN,192836,0.0,-110.28197421838826,0
Dueling Double DQN,193065,-4.0,-114.292449077119,2
Dueling Double DQN,193294,-6.0,-116.29277234613127,3
Dueling Double DQN,193523,-4.0,-114.2959440823919,2
Dueling Double DQN,193752,-4.0,-114.28135359412896,2
Dueling Double DQN,193981,-2.0,-112.29746946282498,1
Dueling Double DQN,194210,-2.0,-112.31024805550683,1
Dueling Double DQN,194439,-2.0,-112.28769966522817,1
Dueling Double DQN,194668,-8.0,-118.31008125649421,4
Dueling Double DQN,194897,-4.0,-114.29886128031295,2
Dueling Double DQN,195126,-6.0,-116.30140288089532,3
Dueling Double DQN,195355,-4.0,-114.27539404641334,2
Dueling Double DQN,195584,-2.0,-112.28908276246251,1
Dueling Double DQN,195813,-2.0,-112.29962748625624,1
Dueling Double DQN,196042,-2.0,-112.29580598913748,1
Dueling Double DQN,196271,-2.0,-112.28594359362322,1
Dueling Double DQN,196500,-2.0,-112.2907532516439,1
Dueling Double DQN,196729,0.0,-110.3092227928341,0
Dueling Double DQN,196958,-6.0,-116.289908354038,3
Dueling Double DQN,197187,18.0,-92.31570307358434,1
Dueling Double DQN,197416,-2.0,-112.29378618311105,1
Dueling Double DQN,197645,-4.0,-114.27923809023805,2
Dueling Double DQN,197874,-4.0,-114.26642716743149,2
Dueling Double DQN,198103,-2.0,-112.27709361939904,1
Dueling Double DQN,198332,-2.0,-112.27511081850534,1
Dueling Double DQN,198561,-2.0,-112.29710736419788,1
Dueling Double DQN,198790,-4.0,-114.27763235164939,2
Dueling Double DQN,199019,-10.0,-120.2935226969976,5
Dueling Double DQN,199248,-4.0,-114.29190529563353,2
Dueling Double DQN,199477,-6.0,-116.30859769954724,3
Dueling Double DQN,199706,-2.0,-112.27855217765263,1
Dueling Double DQN,199935,-4.0,-114.29305059279481,2
Dueling Double DQN,200164,-4.0,-114.3065026782436,2
Dueling Double DQN,200393,-2.0,-112.30042715854654,1
Dueling Double DQN,200622,-4.0,-114.30403429179657,2
Dueling Double DQN,200851,-6.0,-116.25007597861419,3
Dueling Double DQN,201080,-2.0,-112.30400898649943,1
Dueling Double DQN,201309,0.0,-110.29385828149525,0
Dueling Double DQN,201538,-6.0,-116.30434004357483,3
Dueling Double DQN,201767,-2.0,-112.30266873366458,1
Dueling Double DQN,201996,-4.0,-114.31007912122996,2
Dueling Double DQN,202225,-8.0,-118.27970426944191,4
Dueling Double DQN,202454,-2.0,-112.29197308975239,1
Dueling Double DQN,202683,-4.0,-114.2861734078262,2
Dueling Double DQN,202912,-2.0,-112.30603472711141,1
Dueling Double DQN,203141,-8.0,-118.30798247381215,4
Dueling Double DQN,203370,-2.0,-112.30535716014117,1
Dueling Double DQN,203599,-4.0,-114.2905535063508,2
Dueling Double DQN,203828,-6.0,-116.30042928972053,3
Dueling Double DQN,204057,-6.0,-116.31242428590554,3
Dueling Double DQN,204286,-2.0,-112.28954866027624,1
Dueling Double DQN,204515,-4.0,-114.25244139588787,2
Dueling Double DQN,204744,-2.0,-112.30711829514864,1
Dueling Double DQN,204973,-6.0,-116.28600130535125,3
Dueling Double DQN,205202,-6.0,-116.29872042673541,3
Dueling Double DQN,205431,-16.0,-126.2908029806183,8
Dueling Double DQN,205660,0.0,-110.29393564436597,0
Dueling Double DQN,205889,0.0,-110.28902262817226,0
Dueling Double DQN,206118,0.0,-110.2656824833773,0
Dueling Double DQN,206347,-6.0,-116.29341162132249,3
Dueling Double DQN,206576,-4.0,-114.29417103477454,2
Dueling Double DQN,206805,-4.0,-114.29245126188584,2
Dueling Double DQN,207034,-6.0,-116.28372082179041,3
Dueling Double DQN,207263,0.0,-110.29268265515542,0
Dueling Double DQN,207492,0.0,-110.30136944152922,0
Dueling Double DQN,207721,0.0,-110.29899710208404,0
Dueling Double DQN,207950,-14.0,-124.28735260155027,7
Dueling Double DQN,208179,-4.0,-114.29220333614457,2
Dueling Double DQN,208408,-2.0,-112.29396419583664,1
Dueling Double DQN,208637,-6.0,-116.28483623014293,3
Dueling Double DQN,208866,-6.0,-116.28022201428247,3
Dueling Double DQN,209095,-4.0,-114.30890797961246,2
Dueling Double DQN,209324,-2.0,-112.29927053389994,1
Dueling Double DQN,209553,-4.0,-114.30206580466361,2
Dueling Double DQN,209782,-6.0,-116.29955797843694,3
Dueling Double DQN,210011,-2.0,-112.30548625480071,1
Dueling Double DQN,210240,0.0,-110.29430830108565,0
Dueling Double DQN,210469,-6.0,-116.25277236001132,3
Dueling Double DQN,210698,-2.0,-112.29467213761517,1
Dueling Double DQN,210927,-8.0,-118.3011647249365,4
Dueling Double DQN,211156,-2.0,-112.30167912217459,1
Dueling Double DQN,211385,-2.0,-112.29097524578248,1
Dueling Double DQN,211614,-4.0,-114.29925744503556,2
Dueling Double DQN,211843,-6.0,-116.32277329037828,3
Dueling Double DQN,212072,0.0,-110.30212890953521,0
Dueling Double DQN,212301,-4.0,-114.30398143095866,2
Dueling Double DQN,212530,-6.0,-116.30142607361266,3
Dueling Double DQN,212759,-4.0,-114.2984942650175,2
Dueling Double DQN,212988,0.0,-110.28379174277784,0
Dueling Double DQN,213217,-2.0,-112.30302324744939,1
Dueling Double DQN,213446,-2.0,-112.29161817300384,1
Dueling Double DQN,213675,-8.0,-118.31188825107145,4
Dueling Double DQN,213904,-4.0,-114.30201924399026,2
Dueling Double DQN,214133,0.0,-110.28533282597266,0
Dueling Double DQN,214362,-2.0,-112.31021339903181,1
Dueling Double DQN,214591,-4.0,-114.29412315957511,2
Dueling Double DQN,214820,-4.0,-114.30714211475811,2
Dueling Double DQN,215049,-2.0,-112.29756464157477,1
Dueling Double DQN,215278,-2.0,-112.31416445078786,1
Dueling Double DQN,215507,12.0,-98.31612125285955,4
Dueling Double DQN,215736,0.0,-110.30071022375066,0
Dueling Double DQN,215965,-10.0,-120.29359183601545,5
Dueling Double DQN,216194,-4.0,-114.30144319985948,2
Dueling Double DQN,216423,-4.0,-114.31332922419156,2
Dueling Double DQN,216652,-4.0,-114.30630696789802,2
Dueling Double DQN,216881,-4.0,-114.27797374449217,2
Dueling Double DQN,217110,-4.0,-114.3009806151095,2
Dueling Double DQN,217339,-2.0,-112.29576629865251,1
Dueling Double DQN,217569,-8.0,-118.03599810634657,4
Dueling Double DQN,217798,12.0,-98.28539132603552,4
Dueling Double DQN,218027,-6.0,-116.2824323232601,3
Dueling Double DQN,218256,-2.0,-112.22887868622834,1
Dueling Double DQN,218485,-2.0,-112.28294877892124,1
Dueling Double DQN,218714,0.0,-110.13777030653361,0
Dueling Double DQN,218943,-2.0,-112.28948649707812,1
Dueling Double DQN,219172,-6.0,-116.28955683138004,3
Dueling Double DQN,219401,-4.0,-114.29828619283806,2
Dueling Double DQN,219630,-2.0,-112.3074799091951,1
Dueling Double DQN,219859,-2.0,-112.28261997264391,1
Dueling Double DQN,220088,-4.0,-114.30485791629586,2
Dueling Double DQN,220317,-4.0,-114.29206577961429,2
Dueling Double DQN,220546,-2.0,-112.27932916136865,1
Dueling Double DQN,220775,-4.0,-114.30669149594647,2
Dueling Double DQN,221004,-8.0,-118.27961393930644,4
Dueling Double DQN,221233,0.0,-110.29620784659907,0
