model,step,score,reward,fires
Dueling Double DQN,431071,-70.0,-180.29301236216753,45
Dueling Double DQN,431300,-104.0,-213.73355542232605,52
Dueling Double DQN,431529,-106.0,-216.30181453742193,53
Dueling Double DQN,431758,-88.0,-198.2875329798942,44
Dueling Double DQN,431987,-96.0,-206.30845397523635,48
Dueling Double DQN,432216,-54.0,-164.30949604819065,37
Dueling Double DQN,432445,-78.0,-188.2741517085679,49
Dueling Double DQN,432674,-100.0,-210.30186302122354,50
Dueling Double DQN,432903,-100.0,-210.29159925076485,50
Dueling Double DQN,433132,-100.0,-210.29430315456415,50
Dueling Double DQN,433361,-102.0,-212.2914268620907,51
Dueling Double DQN,433590,-78.0,-188.27798584387156,39
Dueling Double DQN,433819,-74.0,-184.28346307886005,47
Dueling Double DQN,434048,-60.0,-170.2965849990923,30
Dueling Double DQN,434277,-58.0,-167.95898376925243,39
Dueling Double DQN,434506,-72.0,-182.29976278976838,36
Dueling Double DQN,434735,-68.0,-178.29679681655145,34
Dueling Double DQN,434964,-118.0,-228.302221748932,59
Dueling Double DQN,435193,-68.0,-178.2881271478259,44
Dueling Double DQN,435422,-98.0,-208.31114933917166,49
Dueling Double DQN,435651,-88.0,-198.29353159705488,44
Dueling Double DQN,435880,-134.0,-244.2883636700418,67
Dueling Double DQN,436109,-96.0,-206.28129512344324,48
Dueling Double DQN,436338,-98.0,-208.29059266812936,49
Dueling Double DQN,436567,-64.0,-174.31679861578567,32
Dueling Double DQN,436796,-72.0,-182.30407559602494,36
Dueling Double DQN,437025,-96.0,-206.30237038745975,48
Dueling Double DQN,437254,-62.0,-172.30353279441363,31
Dueling Double DQN,437483,-88.0,-198.27854388225336,44
Dueling Double DQN,437712,-102.0,-212.3032940090615,51
Dueling Double DQN,437943,-48.0,-158.0479945591253,34
Dueling Double DQN,438172,-78.0,-188.29869314174522,39
Dueling Double DQN,438401,-94.0,-204.2881253180488,57
Dueling Double DQN,438630,-58.0,-168.29697880662712,39
Dueling Double DQN,438859,-56.0,-166.29402057081904,38
Dueling Double DQN,439088,-72.0,-182.30200628672128,36
Dueling Double DQN,439317,-60.0,-170.30219753198702,30
Dueling Double DQN,439546,-66.0,-176.2947692236785,33
Dueling Double DQN,439775,-110.0,-220.29199328512425,55
Dueling Double DQN,440004,-68.0,-178.28893001875662,34
Dueling Double DQN,440233,-88.0,-198.29336930911586,44
Dueling Double DQN,440462,-102.0,-212.305125721977,51
Dueling Double DQN,440691,-84.0,-194.30862760656188,42
Dueling Double DQN,440920,-52.0,-162.31423498687917,36
Dueling Double DQN,441149,-92.0,-202.28311737394336,56
Dueling Double DQN,441378,-90.0,-200.29244282520906,45
Dueling Double DQN,441607,-80.0,-190.29574741792453,40
Dueling Double DQN,441836,-76.0,-186.28484481539925,48
Dueling Double DQN,442065,-66.0,-176.29057127963588,33
Dueling Double DQN,442294,-42.0,-152.28370803808787,31
Dueling Double DQN,442523,-96.0,-206.30018337519897,48
Dueling Double DQN,442752,-82.0,-192.30619444700073,41
Dueling Double DQN,442981,-66.0,-176.2775020523428,33
Dueling Double DQN,443210,-48.0,-158.28362954457305,34
Dueling Double DQN,443439,-64.0,-174.2019100865788,32
Dueling Double DQN,443668,-80.0,-190.30717744905826,40
Dueling Double DQN,443897,-72.0,-182.28355737404968,36
Dueling Double DQN,444126,-68.0,-178.2970328608946,34
Dueling Double DQN,444355,-66.0,-176.3003949767522,43
Dueling Double DQN,444584,-82.0,-192.30896017373254,41
Dueling Double DQN,444813,-66.0,-176.29434799181445,33
Dueling Double DQN,445042,-78.0,-188.3100862211709,39
Dueling Double DQN,445271,-62.0,-172.28950205295286,31
Dueling Double DQN,445500,-102.0,-212.27791586976775,51
Dueling Double DQN,445729,-68.0,-178.2958711596616,34
Dueling Double DQN,445958,-38.0,-148.13659810612145,29
Dueling Double DQN,446187,-80.0,-190.3101701534417,40
Dueling Double DQN,446416,-120.0,-230.30117667222467,60
Dueling Double DQN,446645,-70.0,-180.32128944522952,35
Dueling Double DQN,446874,-102.0,-212.29502154733044,51
Dueling Double DQN,447103,-70.0,-180.2981761679644,35
Dueling Double DQN,447332,-40.0,-150.30754550015314,30
Dueling Double DQN,447561,-96.0,-206.2999875879527,48
Dueling Double DQN,447790,-66.0,-176.28340544956052,33
Dueling Double DQN,448019,-70.0,-180.28837748889373,35
Dueling Double DQN,448248,-58.0,-168.31025584090173,29
Dueling Double DQN,448477,-64.0,-174.29370514291526,42
Dueling Double DQN,448706,-84.0,-194.30240264129625,42
Dueling Double DQN,448935,-76.0,-186.31756930101233,38
Dueling Double DQN,449164,-70.0,-180.29699306906082,35
Dueling Double DQN,449393,-82.0,-192.29774162911548,41
Dueling Double DQN,449622,-48.0,-158.28917808149464,34
Dueling Double DQN,449851,-90.0,-200.28744955744543,45
Dueling Double DQN,450080,-70.0,-180.2857859387725,35
Dueling Double DQN,450309,-30.0,-140.29602817653407,25
Dueling Double DQN,450538,-48.0,-158.3005443034176,24
Dueling Double DQN,450767,-42.0,-152.32282253014364,31
Dueling Double DQN,450996,-78.0,-188.30128105253007,49
Dueling Double DQN,451225,-68.0,-178.27083334540572,34
Dueling Double DQN,451454,-42.0,-152.30650608264366,31
Dueling Double DQN,451683,-72.0,-182.29459221839318,46
Dueling Double DQN,451912,-72.0,-182.301108779466,36
Dueling Double DQN,452141,-64.0,-174.2995943773957,32
Dueling Double DQN,452370,-78.0,-188.27928434788754,49
Dueling Double DQN,452599,-84.0,-194.29296780464247,42
Dueling Double DQN,452828,-78.0,-188.28536175895965,49
Dueling Double DQN,453057,-46.0,-156.32068694721076,33
Dueling Double DQN,453286,-76.0,-186.30889678947716,58
Dueling Double DQN,453515,-78.0,-188.276705806128,39
Dueling Double DQN,453744,-86.0,-196.30290246857626,43
Dueling Double DQN,453974,-56.0,-165.7316120214436,28
Dueling Double DQN,454203,-66.0,-176.29200259127214,33
Dueling Double DQN,454432,-60.0,-170.30432814400388,30
Dueling Double DQN,454661,-80.0,-190.29329171234107,40
Dueling Double DQN,454890,-54.0,-164.3193937969151,27
Dueling Double DQN,455119,-68.0,-178.28815925853036,44
Dueling Double DQN,455348,-80.0,-190.2959667269409,40
Dueling Double DQN,455577,-82.0,-192.28897175644124,41
Dueling Double DQN,455806,-82.0,-192.30980800401983,41
Dueling Double DQN,456035,-54.0,-164.28686856586262,37
Dueling Double DQN,456264,-44.0,-154.30384023914274,32
Dueling Double DQN,456493,-84.0,-194.28941236045807,42
Dueling Double DQN,456722,-54.0,-164.30386440503628,27
Dueling Double DQN,456951,-58.0,-168.30495238055045,29
Dueling Double DQN,457180,-66.0,-176.3185014130959,43
Dueling Double DQN,457409,-60.0,-170.30234887819847,30
Dueling Double DQN,457638,-76.0,-186.277886863701,38
Dueling Double DQN,457867,-60.0,-170.29407949996533,30
Dueling Double DQN,458096,-50.0,-160.28669960731594,35
Dueling Double DQN,458325,-48.0,-158.28767674394769,34
Dueling Double DQN,458554,-60.0,-170.2851830631459,30
Dueling Double DQN,458783,-78.0,-188.30565770663898,39
Dueling Double DQN,459012,-60.0,-170.29673868605116,30
Dueling Double DQN,459242,-56.0,-166.22559910282283,28
Dueling Double DQN,459471,-54.0,-164.31080720684952,27
Dueling Double DQN,459700,-96.0,-206.27598356747245,48
Dueling Double DQN,459929,-40.0,-150.29469872748413,30
Dueling Double DQN,460158,-44.0,-154.29664127923482,32
Dueling Double DQN,460387,-80.0,-190.28611590004473,40
Dueling Double DQN,460616,-48.0,-158.30006367019192,24
Dueling Double DQN,460845,-52.0,-162.30633377965964,26
Dueling Double DQN,461074,-36.0,-146.287533828769,28
Dueling Double DQN,461303,-38.0,-148.28733226761852,29
Dueling Double DQN,461532,-82.0,-192.28987698924925,41
Dueling Double DQN,461761,-60.0,-170.30015980425998,30
Dueling Double DQN,461990,-38.0,-148.28809542072457,29
Dueling Double DQN,462219,-66.0,-176.2831294306101,33
Dueling Double DQN,462448,-72.0,-182.28557675196362,36
Dueling Double DQN,462677,-68.0,-178.3079654003932,34
Dueling Double DQN,462906,-72.0,-182.28513237967354,36
Dueling Double DQN,463135,-68.0,-178.3100428470924,34
Dueling Double DQN,463364,-62.0,-172.2953737562775,31
Dueling Double DQN,463593,-44.0,-154.30170362207707,32
Dueling Double DQN,463822,-48.0,-158.2797343139919,24
Dueling Double DQN,464051,-78.0,-188.28913137854232,39
Dueling Double DQN,464280,-72.0,-182.28262131333602,36
Dueling Double DQN,464513,-64.0,-174.98682490604807,42
Dueling Double DQN,464742,-78.0,-188.31060448231568,39
Dueling Double DQN,464971,-60.0,-170.29735987773236,30
Dueling Double DQN,465200,-28.0,-138.29048278150879,24
Dueling Double DQN,465429,-70.0,-180.28853432194182,35
Dueling Double DQN,465658,-36.0,-146.27348474563829,28
Dueling Double DQN,465887,-66.0,-176.29684406647823,33
Dueling Double DQN,466116,-84.0,-194.290635307951,42
Dueling Double DQN,466345,-64.0,-174.28362485980261,32
Dueling Double DQN,466574,-32.0,-142.27938129821956,26
Dueling Double DQN,466803,-64.0,-174.27316644373036,32
Dueling Double DQN,467032,-42.0,-152.30869313271845,31
Dueling Double DQN,467261,-62.0,-172.3073986157118,31
Dueling Double DQN,467490,-64.0,-174.2975622334991,32
Dueling Double DQN,467719,-48.0,-158.31571253395492,24
Dueling Double DQN,467948,-54.0,-164.2895283319499,27
Dueling Double DQN,468177,-58.0,-168.29423800877473,29
Dueling Double DQN,468406,-58.0,-168.2914496612205,29
Dueling Double DQN,468635,-52.0,-162.30714807236512,36
Dueling Double DQN,468864,-70.0,-180.27182141515317,35
Dueling Double DQN,469093,-54.0,-164.30145359740342,27
Dueling Double DQN,469322,-82.0,-192.2896883366464,41
Dueling Double DQN,469551,-56.0,-166.29484855354934,28
Dueling Double DQN,469780,-78.0,-188.30945689182096,39
Dueling Double DQN,470009,-76.0,-186.29422363177997,38
Dueling Double DQN,470238,-64.0,-174.29065411693696,32
Dueling Double DQN,470467,-66.0,-176.209171869255,33
Dueling Double DQN,470696,-48.0,-158.27838838637987,34
Dueling Double DQN,470925,-68.0,-178.28557787311308,34
Dueling Double DQN,471154,-46.0,-156.31196995003978,23
Dueling Double DQN,471383,-54.0,-164.30743179591178,27
Dueling Double DQN,471612,-40.0,-150.28598940499631,30
Dueling Double DQN,471841,-56.0,-166.3020161307045,28
Dueling Double DQN,472070,-68.0,-178.28877695813944,34
Dueling Double DQN,472299,-58.0,-168.2946806665026,29
Dueling Double DQN,472528,-76.0,-186.2983809015818,38
Dueling Double DQN,472757,-62.0,-172.26642912588596,31
Dueling Double DQN,472986,-62.0,-172.30251340320115,41
Dueling Double DQN,473215,-66.0,-176.30251662671304,43
Dueling Double DQN,473446,-54.0,-164.292679540881,37
Dueling Double DQN,473675,-68.0,-178.28987868081273,34
Dueling Double DQN,473904,-66.0,-176.2780628454326,33
Dueling Double DQN,474133,-98.0,-208.3040439187788,49
Dueling Double DQN,474362,-64.0,-174.29604986698868,32
Dueling Double DQN,474591,-66.0,-176.31433431005098,33
Dueling Double DQN,474820,-66.0,-176.30333344396254,33
Dueling Double DQN,475049,-62.0,-172.2983599257537,31
Dueling Double DQN,475278,-64.0,-174.29775375765814,32
Dueling Double DQN,475507,-48.0,-158.28941445201784,24
Dueling Double DQN,475736,-46.0,-156.2804220198779,23
Dueling Double DQN,475965,-30.0,-140.30438010496732,25
Dueling Double DQN,476194,-54.0,-164.28394155657543,27
Dueling Double DQN,476423,-52.0,-162.2772613832238,26
Dueling Double DQN,476652,-86.0,-196.30587483277702,43
Dueling Double DQN,476881,-60.0,-170.30554932141916,30
Dueling Double DQN,477110,-90.0,-200.30621747080306,45
Dueling Double DQN,477339,-46.0,-156.29771451962512,33
Dueling Double DQN,477568,-78.0,-188.31270304002408,39
Dueling Double DQN,477797,-56.0,-166.2886357624979,28
Dueling Double DQN,478026,-58.0,-168.3104785884084,29
Dueling Double DQN,478255,-76.0,-186.29967659429883,38
Dueling Double DQN,478484,-74.0,-184.29268556334387,37
Dueling Double DQN,478713,-44.0,-154.28309390321215,32
Dueling Double DQN,478942,-84.0,-193.74201945742448,42
Dueling Double DQN,479171,-60.0,-170.2988396916504,30
Dueling Double DQN,479400,-68.0,-178.28043388773992,34
Dueling Double DQN,479629,-80.0,-190.30228977541378,40
Dueling Double DQN,479858,-88.0,-198.2965793652067,44
Dueling Double DQN,480087,-74.0,-184.27297720357018,37
Dueling Double DQN,480316,-44.0,-154.29858244542578,22
Dueling Double DQN,480545,-52.0,-162.30376020291737,36
Dueling Double DQN,480774,-74.0,-184.3005848616627,37
Dueling Double DQN,481003,-78.0,-188.2778979765029,39
Dueling Double DQN,481232,-64.0,-174.27130134548074,32
Dueling Double DQN,481461,-72.0,-182.2965154313183,36
Dueling Double DQN,481690,-38.0,-148.30347486435426,29
Dueling Double DQN,481919,-62.0,-172.29288828310598,31
Dueling Double DQN,482148,-64.0,-174.2973381059383,32
Dueling Double DQN,482377,-54.0,-164.30316688785592,27
Dueling Double DQN,482606,-30.0,-140.3037233454599,25
Dueling Double DQN,482835,-62.0,-172.3103416178443,31
Dueling Double DQN,483064,-70.0,-180.2947879909775,35
Dueling Double DQN,483293,-66.0,-176.29262092218514,33
Dueling Double DQN,483522,-84.0,-194.29118951371711,42
Dueling Double DQN,483751,-72.0,-182.30122551318476,36
Dueling Double DQN,483980,-62.0,-172.30711254199755,31
Dueling Double DQN,484209,-82.0,-192.29369878720735,41
Dueling Double DQN,484438,-54.0,-164.28919144431163,27
Dueling Double DQN,484667,-60.0,-170.3033987483543,30
Dueling Double DQN,484896,-68.0,-178.31861000590118,34
Dueling Double DQN,485125,-64.0,-174.30622176174666,32
Dueling Double DQN,485354,-66.0,-176.26976863602306,33
Dueling Double DQN,485583,-74.0,-184.21279381849067,37
Dueling Double DQN,485812,-78.0,-188.2945205213078,39
Dueling Double DQN,486041,-74.0,-184.27998158535198,37
Dueling Double DQN,486270,-54.0,-164.3012417397948,27
Dueling Double DQN,486499,-80.0,-190.31907461696142,40
Dueling Double DQN,486728,-60.0,-170.28917542298893,30
Dueling Double DQN,486957,-78.0,-188.27778267860953,39
Dueling Double DQN,487186,-82.0,-192.29995921297876,41
Dueling Double DQN,487415,-82.0,-192.2938259165529,41
Dueling Double DQN,487644,-26.0,-136.28207121314324,23
Dueling Double DQN,487873,-68.0,-178.28998765761855,34
Dueling Double DQN,488102,-70.0,-180.28893704015474,35
Dueling Double DQN,488331,-74.0,-184.29509998207988,37
Dueling Double DQN,488560,-50.0,-160.2935931933848,25
Dueling Double DQN,488789,-74.0,-184.2934430777039,37
Dueling Double DQN,489018,-76.0,-186.29792971670645,38
Dueling Double DQN,489247,-66.0,-176.19315563908486,33
Dueling Double DQN,489476,-48.0,-158.319888387205,34
Dueling Double DQN,489705,-70.0,-180.29403943410688,35
Dueling Double DQN,489934,-76.0,-186.28921006160266,38
Dueling Double DQN,490163,-86.0,-196.3004585313427,43
Dueling Double DQN,490392,-78.0,-188.30775163459583,39
Dueling Double DQN,490621,-74.0,-184.2817676154861,37
Dueling Double DQN,490850,-86.0,-196.30118640453867,43
Dueling Double DQN,491079,-74.0,-184.3102939934701,37
Dueling Double DQN,491308,-44.0,-154.28671866835634,32
Dueling Double DQN,491537,-76.0,-186.31497462603443,38
Dueling Double DQN,491766,-68.0,-178.29879086585598,34
Dueling Double DQN,491995,-52.0,-162.31152283455123,26
Dueling Double DQN,492224,-106.0,-216.30105572156634,53
Dueling Double DQN,492453,-52.0,-162.29747073909243,26
Dueling Double DQN,492682,-76.0,-186.2966984934804,48
Dueling Double DQN,492911,-70.0,-180.26743604789664,35
Dueling Double DQN,493140,-36.0,-146.2881648890612,28
Dueling Double DQN,493369,-52.0,-162.3083347573904,26
Dueling Double DQN,493598,-22.0,-132.30637309907107,21
Dueling Double DQN,493827,-72.0,-182.32119503884596,36
Dueling Double DQN,494056,-64.0,-174.30320460520065,32
Dueling Double DQN,494285,-84.0,-194.30247050991812,42
Dueling Double DQN,494514,-60.0,-170.28439168016382,30
Dueling Double DQN,494743,-60.0,-170.27766926577118,30
Dueling Double DQN,494973,-44.0,-154.007961160041,32
Dueling Double DQN,495202,-80.0,-190.30566534375643,40
Dueling Double DQN,495431,-52.0,-162.28029409664964,26
Dueling Double DQN,495660,-86.0,-196.30070996956135,43
Dueling Double DQN,495889,-78.0,-188.30307252772147,39
Dueling Double DQN,496118,-76.0,-186.29624711195973,38
Dueling Double DQN,496347,-60.0,-170.29640105840554,30
Dueling Double DQN,496576,-54.0,-164.30168695996275,37
Dueling Double DQN,496805,-70.0,-180.01628469480173,35
Dueling Double DQN,497034,-84.0,-194.2911286062635,42
Dueling Double DQN,497263,-66.0,-176.30613423353174,33
Dueling Double DQN,497492,-110.0,-220.2956093816666,55
Dueling Double DQN,497721,-44.0,-154.29502034784844,22
Dueling Double DQN,497950,-54.0,-164.28118899253406,27
Dueling Double DQN,498179,-94.0,-204.2938857150563,47
Dueling Double DQN,498408,-66.0,-176.28881444439787,33
Dueling Double DQN,498637,-34.0,-144.312092513148,27
Dueling Double DQN,498866,-66.0,-176.29751059329328,33
Dueling Double DQN,499095,-50.0,-160.29911920399144,25
Dueling Double DQN,499324,-54.0,-164.2796772586512,27
Dueling Double DQN,499553,-112.0,-222.29319076304645,56
Dueling Double DQN,499782,-74.0,-184.28893492086686,37
Dueling Double DQN,500011,-76.0,-186.29665981245472,38
Dueling Double DQN,500240,-82.0,-192.27968648363358,41
Dueling Double DQN,500469,-50.0,-160.18568705918713,35
Dueling Double DQN,500698,-42.0,-152.27494482252175,21
Dueling Double DQN,500927,-76.0,-186.32149533542218,38
Dueling Double DQN,501156,-68.0,-178.2880614126251,34
Dueling Double DQN,501385,-38.0,-148.28923338181528,29
Dueling Double DQN,501614,-56.0,-166.29489858146476,28
Dueling Double DQN,501843,-52.0,-162.28262929959146,26
Dueling Double DQN,502072,-58.0,-168.29078178177707,29
Dueling Double DQN,502301,-84.0,-194.2989950519751,42
Dueling Double DQN,502530,-66.0,-176.31250874932022,43
Dueling Double DQN,502759,-54.0,-164.28060263451042,27
Dueling Double DQN,502988,-68.0,-178.29719638448222,34
Dueling Double DQN,503217,-58.0,-168.2814539516367,39
Dueling Double DQN,503446,-36.0,-146.30958771226,18
Dueling Double DQN,503675,-78.0,-188.28719293405922,39
Dueling Double DQN,503904,-72.0,-182.29430266646403,36
Dueling Double DQN,504133,-84.0,-194.2810269389622,42
Dueling Double DQN,504362,-62.0,-172.29785009466502,31
Dueling Double DQN,504591,-70.0,-180.31111181698918,35
Dueling Double DQN,504820,-62.0,-172.29801965348872,31
Dueling Double DQN,505049,-44.0,-154.3210424528738,22
Dueling Double DQN,505278,-74.0,-184.31473967853077,37
Dueling Double DQN,505507,-118.0,-228.31631530788724,59
Dueling Double DQN,505736,-96.0,-206.30273975001174,48
Dueling Double DQN,505965,-60.0,-170.29444513558374,30
Dueling Double DQN,506194,-66.0,-176.29307429266854,43
Dueling Double DQN,506423,-80.0,-190.28778497392994,40
Dueling Double DQN,506652,-42.0,-152.26642403267448,31
Dueling Double DQN,506881,-104.0,-214.30858350064938,52
Dueling Double DQN,507110,-54.0,-164.2946979382334,27
Dueling Double DQN,507339,-70.0,-180.31030160887946,35
Dueling Double DQN,507568,-72.0,-182.2707404309378,36
Dueling Double DQN,507797,-76.0,-186.31723497727322,38
Dueling Double DQN,508026,-66.0,-176.29609696089625,33
Dueling Double DQN,508255,-70.0,-180.30699502549035,35
Dueling Double DQN,508484,-68.0,-178.30007304236335,34
Dueling Double DQN,508713,-58.0,-168.2986540904917,29
Dueling Double DQN,508942,-48.0,-158.26065126738288,34
Dueling Double DQN,509171,-88.0,-198.30473052591827,44
Dueling Double DQN,509400,-40.0,-150.2925330945975,30
Dueling Double DQN,509629,-76.0,-186.28539917248796,38
Dueling Double DQN,509858,-38.0,-148.2945573958645,29
Dueling Double DQN,510087,-62.0,-172.30209164068813,31
Dueling Double DQN,510316,-62.0,-172.30879931891172,41
Dueling Double DQN,510545,-48.0,-158.29606365200738,34
Dueling Double DQN,510774,-76.0,-186.2915626590733,38
Dueling Double DQN,511003,-66.0,-176.2975768045992,33
Dueling Double DQN,511232,-76.0,-186.31031377254237,38
Dueling Double DQN,511461,-68.0,-178.30549058907565,34
Dueling Double DQN,511690,-78.0,-188.30648195390663,39
Dueling Double DQN,511919,-88.0,-198.30186407658053,44
Dueling Double DQN,512148,-64.0,-174.2878250176774,32
Dueling Double DQN,512378,-80.0,-190.26627019560522,40
Dueling Double DQN,512607,-52.0,-162.3168596268452,26
Dueling Double DQN,512836,-48.0,-158.2222092291396,34
Dueling Double DQN,513065,-66.0,-176.30288021473893,43
Dueling Double DQN,513294,-76.0,-186.3025413285756,38
Dueling Double DQN,513523,-80.0,-190.31789863236241,40
Dueling Double DQN,513752,-60.0,-170.2927300195952,30
Dueling Double DQN,513981,-34.0,-144.26899199848003,27
Dueling Double DQN,514210,-70.0,-180.2933822911492,35
Dueling Double DQN,514439,-40.0,-150.2902660335468,30
Dueling Double DQN,514668,-28.0,-138.29040007107642,24
Dueling Double DQN,514898,-56.0,-166.28870609872672,28
Dueling Double DQN,515127,-48.0,-158.29658835396816,34
Dueling Double DQN,515356,-60.0,-170.30076972289368,30
Dueling Double DQN,515585,-28.0,-138.29042675342907,24
Dueling Double DQN,515814,-72.0,-182.28612083456994,46
Dueling Double DQN,516043,-102.0,-212.32095123080035,51
Dueling Double DQN,516272,-74.0,-184.3014535547016,37
Dueling Double DQN,516501,-80.0,-190.30029258848805,40
Dueling Double DQN,516730,-82.0,-192.29689303911442,41
Dueling Double DQN,516959,-64.0,-174.28109952172338,32
Dueling Double DQN,517188,-82.0,-192.28760269336956,41
Dueling Double DQN,517417,-78.0,-188.2731175748761,39
Dueling Double DQN,517646,-88.0,-198.28543598578952,44
Dueling Double DQN,517875,-82.0,-192.29528663758552,51
Dueling Double DQN,518104,-140.0,-250.29045193668435,70
Dueling Double DQN,518333,-64.0,-174.3142841610745,32
Dueling Double DQN,518562,-34.0,-144.28599676792953,27
Dueling Double DQN,518791,-74.0,-184.29886922350408,37
Dueling Double DQN,519020,-50.0,-160.28519913173804,35
Dueling Double DQN,519249,-88.0,-198.28712202522152,44
Dueling Double DQN,519478,-44.0,-154.3085248612515,32
Dueling Double DQN,519707,-70.0,-180.28926275069676,35
Dueling Double DQN,519936,-58.0,-168.29229984578282,29
Dueling Double DQN,520165,-54.0,-164.28860382717994,37
Dueling Double DQN,520394,-64.0,-174.29585604140476,32
Dueling Double DQN,520623,-74.0,-184.3114490529174,37
Dueling Double DQN,520852,-98.0,-208.2875525498581,49
Dueling Double DQN,521081,-100.0,-210.28710669402557,50
Dueling Double DQN,521310,-78.0,-188.30669892364614,39
Dueling Double DQN,521539,-64.0,-174.09231857316183,32
Dueling Double DQN,521768,-64.0,-174.29504148942388,32
Dueling Double DQN,521997,-54.0,-164.30480509700558,37
Dueling Double DQN,522226,-82.0,-192.2860668446965,41
Dueling Double DQN,522455,-78.0,-188.32622962817382,39
Dueling Double DQN,522684,-80.0,-190.27598203748022,40
Dueling Double DQN,522913,-82.0,-192.30631367093076,41
Dueling Double DQN,523142,-100.0,-210.27628860082825,50
Dueling Double DQN,523371,-108.0,-218.30198922504894,54
Dueling Double DQN,523600,-56.0,-166.2990994059615,38
Dueling Double DQN,523829,-40.0,-150.2918528329195,30
Dueling Double DQN,524058,-68.0,-178.31643110990802,34
Dueling Double DQN,524287,-80.0,-190.2953524758349,40
Dueling Double DQN,524516,-96.0,-206.3086606243304,48
Dueling Double DQN,524745,-94.0,-204.29653335773648,47
Dueling Double DQN,524974,-88.0,-198.28078313735216,44
Dueling Double DQN,525203,-76.0,-186.28745249964487,48
Dueling Double DQN,525432,-76.0,-186.28980632925536,48
Dueling Double DQN,525661,-70.0,-180.30234636974959,45
Dueling Double DQN,525890,-52.0,-162.2969873979239,36
Dueling Double DQN,526119,-60.0,-170.30032852396903,30
Dueling Double DQN,526348,-88.0,-198.29747200463845,44
Dueling Double DQN,526577,-76.0,-186.30023277814482,48
Dueling Double DQN,526806,-86.0,-196.2881580342454,43
Dueling Double DQN,527035,-46.0,-156.30381111940528,33
Dueling Double DQN,527264,-64.0,-174.3084272707069,32
Dueling Double DQN,527493,-70.0,-180.3050246342188,35
Dueling Double DQN,527722,-56.0,-166.2834663073022,38
Dueling Double DQN,527951,-78.0,-188.2993225432948,39
Dueling Double DQN,528180,-72.0,-182.29175422638832,46
Dueling Double DQN,528409,-104.0,-214.29077376436197,52
Dueling Double DQN,528638,-44.0,-154.30843393479734,32
Dueling Double DQN,528867,-54.0,-164.302091441136,37
Dueling Double DQN,529096,-86.0,-196.2863850893164,43
Dueling Double DQN,529325,-66.0,-176.31127778660363,43
Dueling Double DQN,529554,-80.0,-190.30348846223478,50
Dueling Double DQN,529783,-74.0,-184.25057549814193,37
Dueling Double DQN,530012,-86.0,-196.31312069989747,43
Dueling Double DQN,530241,-68.0,-178.30414385793227,34
Dueling Double DQN,530471,-58.0,-168.28665036910732,29
Dueling Double DQN,530700,-68.0,-178.29367098773054,34
Dueling Double DQN,530929,-64.0,-174.2942692681843,42
Dueling Double DQN,531158,-78.0,-188.31200977544742,39
Dueling Double DQN,531387,-78.0,-188.29598017896564,39
Dueling Double DQN,531616,-70.0,-180.30018871179595,35
Dueling Double DQN,531845,-64.0,-174.295059379485,32
Dueling Double DQN,532074,-62.0,-172.29880194424916,31
Dueling Double DQN,532303,-60.0,-170.28834286938772,40
Dueling Double DQN,532532,-84.0,-194.2997659304127,42
Dueling Double DQN,532761,-66.0,-176.30047476474,33
Dueling Double DQN,532990,-62.0,-172.3024425432543,31
Dueling Double DQN,533219,-48.0,-158.29271686561623,34
Dueling Double DQN,533448,-62.0,-172.30731591025477,31
Dueling Double DQN,533677,-48.0,-158.30444562382476,24
Dueling Double DQN,533906,-60.0,-170.2927300042736,30
Dueling Double DQN,534135,-90.0,-200.26724397000586,45
Dueling Double DQN,534364,-96.0,-206.303990772947,48
Dueling Double DQN,534593,-100.0,-210.2939907065994,50
Dueling Double DQN,534822,-58.0,-168.29422198280616,29
Dueling Double DQN,535051,-78.0,-188.29847280821826,39
Dueling Double DQN,535280,-38.0,-148.2953712825119,29
Dueling Double DQN,535509,-74.0,-184.31413817209824,37
Dueling Double DQN,535738,-110.0,-220.2856228166239,55
Dueling Double DQN,535967,-86.0,-196.31252808208166,43
Dueling Double DQN,536196,-62.0,-172.31028599445335,31
Dueling Double DQN,536425,-92.0,-202.2958832585343,46
Dueling Double DQN,536654,-110.0,-220.29344837482094,55
Dueling Double DQN,536883,-64.0,-174.31380026118228,32
Dueling Double DQN,537112,-98.0,-208.28597399606375,49
Dueling Double DQN,537341,-108.0,-218.2947751669924,54
Dueling Double DQN,537570,-46.0,-156.28467435026272,23
Dueling Double DQN,537799,-76.0,-186.30894434461857,48
Dueling Double DQN,538028,-70.0,-180.31179919340093,35
Dueling Double DQN,538257,-52.0,-162.00356634470407,36
Dueling Double DQN,538486,-48.0,-158.30383093629493,34
Dueling Double DQN,538715,-56.0,-166.29461892747372,28
Dueling Double DQN,538944,-96.0,-206.27955770196954,48
Dueling Double DQN,539173,-58.0,-168.30322685799814,29
Dueling Double DQN,539402,-56.0,-166.29228821971094,28
Dueling Double DQN,539631,-62.0,-172.28509104513267,31
Dueling Double DQN,539860,-48.0,-158.28153742485605,34
Dueling Double DQN,540089,-96.0,-206.3021612685039,48
Dueling Double DQN,540318,-62.0,-172.2985656591494,31
Dueling Double DQN,540547,-68.0,-178.31434661296927,34
Dueling Double DQN,540776,-78.0,-188.28975906758282,39
Dueling Double DQN,541005,-90.0,-200.29073725200493,45
Dueling Double DQN,541234,-98.0,-208.30695426597515,59
