model,step,score,reward,fires
Dueling Double DQN,519467,-52.0,-162.28361902192736,26
Dueling Double DQN,519696,-34.0,-144.2896028385939,17
Dueling Double DQN,519925,-28.0,-138.308106537835,24
Dueling Double DQN,520154,-22.0,-132.28123745076772,11
Dueling Double DQN,520383,-34.0,-144.30809708023855,17
Dueling Double DQN,520612,-64.0,-174.30083914879202,32
Dueling Double DQN,520842,-36.0,-145.9804250137103,18
Dueling Double DQN,521071,-14.0,-124.28142395962202,17
Dueling Double DQN,521300,-56.0,-166.29489435128278,28
Dueling Double DQN,521529,-28.0,-138.3057526397878,14
Dueling Double DQN,521758,-36.0,-146.297247627922,18
Dueling Double DQN,521987,-42.0,-152.30812199293948,21
Dueling Double DQN,522216,2.0,-108.28185859283437,19
Dueling Double DQN,522445,-20.0,-130.29654193172365,20
Dueling Double DQN,522674,-30.0,-140.28750848037515,15
Dueling Double DQN,522903,-10.0,-120.3005210566985,25
Dueling Double DQN,523132,-38.0,-148.3230061261491,19
Dueling Double DQN,523361,-6.0,-116.28465530631621,13
Dueling Double DQN,523590,-28.0,-138.31019141111102,14
Dueling Double DQN,523819,-36.0,-146.27320652994848,18
Dueling Double DQN,524048,-30.0,-140.30961740839294,15
Dueling Double DQN,524277,-44.0,-154.2993436909326,22
Dueling Double DQN,524506,-24.0,-134.28883516080003,12
Dueling Double DQN,524735,-18.0,-128.26049344419093,19
Dueling Double DQN,524964,-28.0,-138.302961727051,14
Dueling Double DQN,525193,-20.0,-130.30615430202246,20
Dueling Double DQN,525422,-28.0,-138.30158073412352,14
Dueling Double DQN,525651,-8.0,-118.29489142014259,24
Dueling Double DQN,525880,-34.0,-144.28211414616035,17
Dueling Double DQN,526109,-12.0,-122.28977771667222,16
Dueling Double DQN,526338,-26.0,-136.30783697437232,13
Dueling Double DQN,526567,-34.0,-144.29906206611128,17
Dueling Double DQN,526796,-34.0,-144.29657244585215,17
Dueling Double DQN,527025,-40.0,-150.27352933874312,20
Dueling Double DQN,527254,-36.0,-146.2922513538805,18
Dueling Double DQN,527483,-32.0,-142.2849576443371,16
Dueling Double DQN,527712,-28.0,-138.30209959455755,24
Dueling Double DQN,527941,-34.0,-144.31333854270582,17
Dueling Double DQN,528170,-36.0,-146.30540402116586,18
Dueling Double DQN,528399,-12.0,-122.29132966200491,16
Dueling Double DQN,528628,-30.0,-140.30766911424493,15
Dueling Double DQN,528857,-58.0,-168.28233448175655,29
Dueling Double DQN,529086,-14.0,-124.28951704946073,17
Dueling Double DQN,529315,-40.0,-150.3080376868703,20
Dueling Double DQN,529544,-34.0,-144.30266091153604,17
Dueling Double DQN,529773,-40.0,-150.30374145085193,20
Dueling Double DQN,530002,-54.0,-164.29787264668153,27
Dueling Double DQN,530231,-30.0,-140.30022672272116,15
Dueling Double DQN,530460,-26.0,-136.30432681557733,13
Dueling Double DQN,530689,-32.0,-142.31053886971614,16
Dueling Double DQN,530919,-2.0,-112.9026859780967,21
Dueling Double DQN,531148,-34.0,-144.27286410682294,17
Dueling Double DQN,531377,-58.0,-168.2958615668923,29
Dueling Double DQN,531606,-38.0,-148.3132557337861,19
Dueling Double DQN,531835,-40.0,-150.28518932040268,20
Dueling Double DQN,532064,-56.0,-166.2948141947822,28
Dueling Double DQN,532293,-24.0,-134.29781055199737,22
Dueling Double DQN,532524,0.0,-111.46296203341912,10
Dueling Double DQN,532753,-24.0,-134.30539850398603,22
Dueling Double DQN,532982,-22.0,-132.3091112712694,11
Dueling Double DQN,533211,-30.0,-140.2908964711616,15
Dueling Double DQN,533440,-42.0,-152.2915230365737,21
Dueling Double DQN,533669,-28.0,-138.29695309207543,24
Dueling Double DQN,533898,-42.0,-152.29421582183073,21
Dueling Double DQN,534127,-18.0,-128.3093817137508,19
Dueling Double DQN,534356,-22.0,-132.30628225962224,21
Dueling Double DQN,534585,-28.0,-138.29097558972597,24
Dueling Double DQN,534814,-30.0,-140.2710902245278,15
Dueling Double DQN,535043,-16.0,-126.28045612930005,18
Dueling Double DQN,535272,10.0,-100.30336533038604,15
Dueling Double DQN,535501,-24.0,-134.2870726825363,22
Dueling Double DQN,535730,-46.0,-156.2958039572516,23
Dueling Double DQN,535959,-22.0,-132.2870082610944,21
Dueling Double DQN,536188,-14.0,-124.29535216505423,17
Dueling Double DQN,536417,-82.0,-192.28949554861634,41
Dueling Double DQN,536646,-20.0,-130.29762957909153,20
Dueling Double DQN,536875,-30.0,-140.29980571317796,15
Dueling Double DQN,537104,-30.0,-140.2983919259247,15
Dueling Double DQN,537333,-34.0,-144.3015766309529,17
Dueling Double DQN,537562,-96.0,-206.29416833411625,48
Dueling Double DQN,537791,-6.0,-116.29070257978606,13
Dueling Double DQN,538020,-24.0,-134.27278329142422,12
Dueling Double DQN,538249,-14.0,-124.2268293023696,17
Dueling Double DQN,538478,-36.0,-146.2486255245855,18
Dueling Double DQN,538707,-26.0,-136.30538594220224,13
Dueling Double DQN,538936,-10.0,-120.2907274339808,15
Dueling Double DQN,539165,-64.0,-174.2950102383524,32
Dueling Double DQN,539394,-36.0,-146.30452191950369,18
Dueling Double DQN,539623,-26.0,-136.27240733094357,13
Dueling Double DQN,539852,-40.0,-150.2964521996965,20
Dueling Double DQN,540083,4.0,-106.19364205611923,18
Dueling Double DQN,540312,-30.0,-140.28645008417078,15
Dueling Double DQN,540541,-114.0,-224.28597139929525,57
Dueling Double DQN,540770,-40.0,-150.2735844662916,20
Dueling Double DQN,540999,-108.0,-218.2643717807216,54
Dueling Double DQN,541228,-44.0,-154.30130592184645,22
Dueling Double DQN,541457,-78.0,-188.27386079716678,49
Dueling Double DQN,541686,-50.0,-160.11357680001603,25
Dueling Double DQN,541916,-20.0,-130.262086161352,10
Dueling Double DQN,542145,-116.0,-226.2988950110988,58
Dueling Double DQN,542374,-42.0,-152.29903929935824,21
Dueling Double DQN,542603,-90.0,-200.30064843999426,45
Dueling Double DQN,542832,-94.0,-204.29492136991894,47
Dueling Double DQN,543061,-6.0,-116.29469694359108,23
Dueling Double DQN,543290,-256.0,-366.2953988091409,128
Dueling Double DQN,543519,-32.0,-142.2981139937204,26
Dueling Double DQN,543748,-96.0,-206.30357365385152,48
Dueling Double DQN,543977,-76.0,-186.2809201040526,38
Dueling Double DQN,544206,-96.0,-206.30977799912972,48
Dueling Double DQN,544435,-36.0,-146.29747804647235,18
Dueling Double DQN,544664,-34.0,-144.31514204138364,27
Dueling Double DQN,544893,-44.0,-154.3051674041702,22
Dueling Double DQN,545122,-80.0,-190.29756218721118,50
Dueling Double DQN,545351,-78.0,-188.310432409667,39
Dueling Double DQN,545580,-40.0,-150.27767298827592,20
Dueling Double DQN,545809,-66.0,-176.29388348746613,43
Dueling Double DQN,546038,-86.0,-196.2971747437863,43
Dueling Double DQN,546267,-40.0,-150.30414711568403,30
Dueling Double DQN,546496,-44.0,-154.28628118325668,22
Dueling Double DQN,546725,-54.0,-164.2097999977785,27
Dueling Double DQN,546954,-18.0,-128.28311290817274,19
Dueling Double DQN,547183,-142.0,-252.31166051044923,71
Dueling Double DQN,547412,-110.0,-220.2848637734195,55
Dueling Double DQN,547641,-50.0,-160.28587918815487,25
Dueling Double DQN,547870,-46.0,-156.30995862198807,23
Dueling Double DQN,548099,-104.0,-214.3074778517385,52
Dueling Double DQN,548328,-88.0,-198.28184314887622,44
Dueling Double DQN,548557,-8.0,-118.30234017163423,14
Dueling Double DQN,548786,-98.0,-208.31167038013683,49
Dueling Double DQN,549015,-42.0,-152.04978622307115,21
Dueling Double DQN,549244,-30.0,-140.29375843290074,15
Dueling Double DQN,549473,-80.0,-190.3045033984202,40
Dueling Double DQN,549702,-92.0,-202.31006595395638,46
Dueling Double DQN,549931,-88.0,-198.30283744184698,44
Dueling Double DQN,550160,-98.0,-208.29718528936883,49
Dueling Double DQN,550389,-34.0,-144.29556234767858,17
Dueling Double DQN,550618,-84.0,-194.2921164386509,42
Dueling Double DQN,550847,-74.0,-184.29931200299956,37
Dueling Double DQN,551076,-40.0,-150.2915286626932,20
Dueling Double DQN,551305,-102.0,-212.30421357583617,51
Dueling Double DQN,551534,-122.0,-232.3084612122766,61
Dueling Double DQN,551763,-72.0,-182.29505621164444,36
Dueling Double DQN,551992,-48.0,-158.28236467215015,24
Dueling Double DQN,552221,-46.0,-156.3050919164267,23
Dueling Double DQN,552450,-46.0,-156.29877094980884,23
Dueling Double DQN,552679,-46.0,-156.2949700950684,43
Dueling Double DQN,552908,-48.0,-158.29167469910993,24
Dueling Double DQN,553137,-72.0,-182.28359082534695,36
Dueling Double DQN,553366,-48.0,-157.97282348517828,24
Dueling Double DQN,553595,-62.0,-172.26707318452137,41
Dueling Double DQN,553824,-28.0,-138.2866691534133,24
Dueling Double DQN,554053,-18.0,-128.29027376563482,19
Dueling Double DQN,554282,-34.0,-144.30286732117708,17
Dueling Double DQN,554511,-52.0,-162.28475288508957,26
Dueling Double DQN,554741,-76.0,-185.99632262889264,38
Dueling Double DQN,554970,-94.0,-204.31244029545388,47
Dueling Double DQN,555199,-32.0,-142.31818173273797,16
Dueling Double DQN,555428,-110.0,-220.2985811091745,55
Dueling Double DQN,555657,-76.0,-186.30571788148274,38
Dueling Double DQN,555886,-90.0,-200.29633127142296,45
Dueling Double DQN,556115,-20.0,-130.30074754400005,20
Dueling Double DQN,556344,-54.0,-164.28861668919157,27
Dueling Double DQN,556573,-98.0,-208.29809168123484,49
Dueling Double DQN,556802,-50.0,-160.28924647424026,25
Dueling Double DQN,557031,-110.0,-220.30134834458173,55
Dueling Double DQN,557260,-68.0,-178.30443752022924,34
Dueling Double DQN,557489,-64.0,-174.29540881763637,32
Dueling Double DQN,557718,-60.0,-170.3005321509695,30
Dueling Double DQN,557947,-98.0,-208.2995194251306,49
Dueling Double DQN,558176,-30.0,-140.30886562103817,25
Dueling Double DQN,558405,-34.0,-144.3020430817456,17
Dueling Double DQN,558634,-44.0,-154.29613645028138,22
Dueling Double DQN,558863,-16.0,-126.29092851312144,18
Dueling Double DQN,559092,-108.0,-218.29815122798624,64
Dueling Double DQN,559321,-66.0,-176.29686131314213,33
Dueling Double DQN,559551,-40.0,-150.2755364838419,20
Dueling Double DQN,559780,-144.0,-254.29497417147536,72
Dueling Double DQN,560010,-100.0,-210.33542365714197,50
Dueling Double DQN,560239,-36.0,-146.28963630447925,18
Dueling Double DQN,560468,-56.0,-166.2871439024413,28
Dueling Double DQN,560697,-54.0,-164.30118758471073,27
Dueling Double DQN,560926,-36.0,-146.2910560785772,18
Dueling Double DQN,561155,-42.0,-152.28868808328284,31
Dueling Double DQN,561385,-48.0,-158.18653459550862,34
Dueling Double DQN,561614,-50.0,-160.28918403095594,25
Dueling Double DQN,561843,-58.0,-168.2888782716875,29
Dueling Double DQN,562072,-52.0,-162.2931958466428,26
Dueling Double DQN,562301,-80.0,-190.30272945864294,40
Dueling Double DQN,562530,-62.0,-172.31191804964106,31
Dueling Double DQN,562759,-66.0,-176.2632253855951,43
Dueling Double DQN,562988,-36.0,-146.28625766041267,18
Dueling Double DQN,563217,-24.0,-134.2923225550507,12
Dueling Double DQN,563446,-46.0,-156.31037681759193,23
Dueling Double DQN,563675,-40.0,-150.2851174469679,30
Dueling Double DQN,563904,-32.0,-142.30030141599312,16
Dueling Double DQN,564133,-64.0,-174.31079753827026,32
Dueling Double DQN,564362,-48.0,-158.28949274731264,34
Dueling Double DQN,564591,-58.0,-168.31167086480684,29
Dueling Double DQN,564820,-104.0,-214.3119403677578,52
Dueling Double DQN,565049,-64.0,-174.31022575553754,32
Dueling Double DQN,565278,-84.0,-194.2944955206578,42
Dueling Double DQN,565507,-32.0,-142.3048994189191,16
Dueling Double DQN,565736,8.0,-102.29180607592058,16
Dueling Double DQN,565965,-70.0,-180.29496236438445,35
Dueling Double DQN,566194,-16.0,-126.27763841362147,18
Dueling Double DQN,566423,-96.0,-206.2853278913829,48
Dueling Double DQN,566652,-20.0,-130.2767588996182,20
Dueling Double DQN,566881,-54.0,-164.26526813485532,27
Dueling Double DQN,567110,-62.0,-172.2742266221916,31
Dueling Double DQN,567339,-78.0,-188.30748344601557,39
Dueling Double DQN,567568,-74.0,-184.29531188836228,47
Dueling Double DQN,567797,-32.0,-142.3050873146048,16
Dueling Double DQN,568026,-40.0,-150.30853953672414,20
Dueling Double DQN,568255,-44.0,-154.301684213926,22
Dueling Double DQN,568484,-66.0,-176.28568488813085,33
Dueling Double DQN,568713,-46.0,-156.02722189394552,33
Dueling Double DQN,568942,-34.0,-144.30103431077904,17
Dueling Double DQN,569171,-68.0,-178.26675727989021,34
Dueling Double DQN,569400,-26.0,-136.2931302669531,13
Dueling Double DQN,569629,-48.0,-158.28754190840223,34
Dueling Double DQN,569860,-20.0,-129.73740719706564,10
Dueling Double DQN,570089,-22.0,-132.27083213760497,21
Dueling Double DQN,570318,-80.0,-190.30009785687866,40
Dueling Double DQN,570547,-30.0,-140.30212343340958,15
Dueling Double DQN,570776,-66.0,-176.29075980892014,33
Dueling Double DQN,571005,-72.0,-182.30016328759302,36
Dueling Double DQN,571234,-46.0,-156.29542333693766,33
Dueling Double DQN,571463,-48.0,-158.29598800939397,24
Dueling Double DQN,571692,-156.0,-266.3073608618424,78
Dueling Double DQN,571921,-36.0,-146.28342772641892,18
Dueling Double DQN,572150,-46.0,-156.27235733297374,23
Dueling Double DQN,572379,-32.0,-142.3022612421596,26
Dueling Double DQN,572608,-56.0,-166.28389753860688,28
Dueling Double DQN,572837,-112.0,-222.28109890514412,56
Dueling Double DQN,573066,-42.0,-152.27407886452676,21
Dueling Double DQN,573295,-38.0,-148.30312279306145,49
Dueling Double DQN,573524,-64.0,-174.31091053958653,32
Dueling Double DQN,573753,-72.0,-182.28016415402652,36
Dueling Double DQN,573982,-88.0,-198.28551580530421,44
Dueling Double DQN,574211,-92.0,-202.2786312416698,46
Dueling Double DQN,574440,-26.0,-136.29892254589763,23
Dueling Double DQN,574669,-34.0,-144.29721976023126,17
Dueling Double DQN,574898,-36.0,-146.2907616468463,28
Dueling Double DQN,575127,-28.0,-138.31269755337155,14
Dueling Double DQN,575356,-30.0,-140.278348901153,15
Dueling Double DQN,575585,-78.0,-188.290757926715,39
Dueling Double DQN,575814,-66.0,-176.31532485403585,33
Dueling Double DQN,576043,-100.0,-210.31164188457808,50
Dueling Double DQN,576272,-92.0,-202.2987175874735,46
Dueling Double DQN,576501,-44.0,-154.3041095942898,22
Dueling Double DQN,576730,-54.0,-164.31521199888658,27
Dueling Double DQN,576959,-28.0,-138.31164283595922,14
Dueling Double DQN,577188,-50.0,-160.31028674747088,25
Dueling Double DQN,577417,-70.0,-180.29561437023182,35
Dueling Double DQN,577646,-50.0,-160.30111398091262,25
Dueling Double DQN,577875,-40.0,-150.30142987764526,20
Dueling Double DQN,578104,-36.0,-146.31593135516457,18
Dueling Double DQN,578333,-34.0,-144.29801833330293,17
Dueling Double DQN,578562,-106.0,-216.30056085519826,53
Dueling Double DQN,578791,-54.0,-164.29540042094357,27
Dueling Double DQN,579020,-24.0,-134.29020055000115,12
Dueling Double DQN,579249,-86.0,-196.29764354834685,43
Dueling Double DQN,579478,-74.0,-184.2923826754614,37
Dueling Double DQN,579707,-96.0,-206.30572382388652,58
Dueling Double DQN,579936,-16.0,-126.29256068764492,18
Dueling Double DQN,580165,-6.0,-116.29275121200241,13
Dueling Double DQN,580394,-30.0,-140.30821825368082,15
Dueling Double DQN,580623,-56.0,-166.30235593355258,28
Dueling Double DQN,580852,-34.0,-144.30682956986453,17
Dueling Double DQN,581081,-62.0,-172.30065358149838,41
Dueling Double DQN,581310,6.0,-104.31034772772409,7
Dueling Double DQN,581539,-36.0,-146.28644769483614,18
Dueling Double DQN,581768,-34.0,-144.2902402208952,37
Dueling Double DQN,581997,-46.0,-156.29201505344523,23
Dueling Double DQN,582226,-54.0,-164.3080760639925,27
Dueling Double DQN,582455,-6.0,-116.29403714698236,13
Dueling Double DQN,582684,-100.0,-210.30282615858286,50
Dueling Double DQN,582913,-68.0,-178.29248508406286,34
Dueling Double DQN,583142,-22.0,-132.2955076403264,11
Dueling Double DQN,583371,-44.0,-154.28434353388417,22
Dueling Double DQN,583600,-36.0,-146.29805956029242,18
Dueling Double DQN,583831,-34.0,-144.27063183418258,17
Dueling Double DQN,584060,-32.0,-142.31109011664333,16
Dueling Double DQN,584289,-108.0,-218.2913499127289,54
Dueling Double DQN,584518,-40.0,-150.3036283337948,20
Dueling Double DQN,584747,-48.0,-158.30478620552068,24
Dueling Double DQN,584976,-30.0,-140.3095410229051,15
Dueling Double DQN,585205,-48.0,-158.30096235685954,24
Dueling Double DQN,585434,-36.0,-146.31203731544477,18
Dueling Double DQN,585663,-46.0,-156.28688059016898,23
Dueling Double DQN,585892,-66.0,-176.27736943598686,33
Dueling Double DQN,586121,-88.0,-198.3058178752258,44
Dueling Double DQN,586350,-40.0,-150.30323799184592,20
Dueling Double DQN,586579,-26.0,-136.29140981158065,13
Dueling Double DQN,586808,-36.0,-146.28236922263943,18
Dueling Double DQN,587037,-46.0,-156.28658882653713,23
Dueling Double DQN,587266,-20.0,-130.31760481996315,10
Dueling Double DQN,587495,-52.0,-162.3049676693251,26
Dueling Double DQN,587724,-26.0,-136.31381446275896,23
Dueling Double DQN,587953,-24.0,-134.27847998572997,12
Dueling Double DQN,588182,-16.0,-126.29208972682693,18
Dueling Double DQN,588411,-42.0,-152.3221896475744,21
Dueling Double DQN,588640,-78.0,-188.29791261658735,39
Dueling Double DQN,588869,-36.0,-146.2924526082468,18
Dueling Double DQN,589098,-60.0,-170.27984916357096,40
Dueling Double DQN,589327,-18.0,-128.28931249816617,19
Dueling Double DQN,589556,-66.0,-176.28887331353604,33
Dueling Double DQN,589785,-18.0,-128.27602422163557,19
Dueling Double DQN,590014,-28.0,-138.30141090520468,24
Dueling Double DQN,590243,-42.0,-152.30786926283704,31
Dueling Double DQN,590472,-28.0,-138.27575315517436,24
Dueling Double DQN,590701,-52.0,-162.29214051694623,26
Dueling Double DQN,590930,-42.0,-152.28631311006208,21
Dueling Double DQN,591159,-28.0,-138.2914305158809,14
Dueling Double DQN,591388,-32.0,-142.30864893636658,16
Dueling Double DQN,591617,-48.0,-158.28868200580075,24
Dueling Double DQN,591846,-28.0,-138.3048539657153,14
Dueling Double DQN,592075,-38.0,-148.30807266616236,19
Dueling Double DQN,592304,-52.0,-162.28850775388275,26
Dueling Double DQN,592533,-10.0,-120.3007956397615,15
Dueling Double DQN,592762,-68.0,-178.30205487774202,34
Dueling Double DQN,592991,-40.0,-150.29605745175908,20
Dueling Double DQN,593220,-34.0,-144.29560310052523,17
Dueling Double DQN,593449,-20.0,-130.28335090611998,10
Dueling Double DQN,593678,-36.0,-146.28677596129504,18
Dueling Double DQN,593907,-28.0,-138.30399051880445,14
Dueling Double DQN,594136,-38.0,-148.29419082874102,19
Dueling Double DQN,594365,-40.0,-150.29486115411433,20
Dueling Double DQN,594594,-22.0,-132.28313328274933,21
Dueling Double DQN,594823,-78.0,-188.29761962680038,39
Dueling Double DQN,595052,-30.0,-140.28668647916186,15
Dueling Double DQN,595281,-28.0,-138.30233734856498,14
Dueling Double DQN,595510,-30.0,-140.3187785251632,15
Dueling Double DQN,595739,-48.0,-158.30530239017673,34
Dueling Double DQN,595968,-22.0,-132.12513028453205,21
Dueling Double DQN,596197,-94.0,-204.2900054281613,47
Dueling Double DQN,596426,-38.0,-148.2717841224595,19
Dueling Double DQN,596655,-36.0,-146.30248589581822,18
Dueling Double DQN,596884,-30.0,-140.3021624401059,15
Dueling Double DQN,597113,-26.0,-136.3259775248853,23
Dueling Double DQN,597342,-44.0,-154.3009665962699,22
Dueling Double DQN,597571,-46.0,-156.30235406438084,23
Dueling Double DQN,597800,-30.0,-140.29953406495224,15
Dueling Double DQN,598029,-84.0,-194.27305349165675,42
Dueling Double DQN,598258,-24.0,-134.28304818729228,12
Dueling Double DQN,598487,-38.0,-148.31525812138045,19
Dueling Double DQN,598716,-64.0,-174.296695696675,32
Dueling Double DQN,598945,-26.0,-136.16273897918649,13
Dueling Double DQN,599174,-66.0,-176.30079891897742,33
Dueling Double DQN,599403,-48.0,-158.29334151732508,24
Dueling Double DQN,599632,-34.0,-144.29212057293444,17
Dueling Double DQN,599861,-32.0,-142.30689656804032,16
Dueling Double DQN,600090,-30.0,-140.2880303928189,15
Dueling Double DQN,600319,-18.0,-128.29768813721424,9
Dueling Double DQN,600548,-54.0,-164.28932946431985,27
Dueling Double DQN,600777,-22.0,-132.29681033059708,11
Dueling Double DQN,601006,-38.0,-148.29998886435303,19
Dueling Double DQN,601235,-10.0,-120.29678053375166,15
Dueling Double DQN,601464,-48.0,-158.30594998413278,24
Dueling Double DQN,601693,-20.0,-130.30415685294943,10
Dueling Double DQN,601922,-36.0,-146.2872942143521,18
Dueling Double DQN,602151,-22.0,-132.31293321709407,11
Dueling Double DQN,602380,-46.0,-156.29409820872257,33
Dueling Double DQN,602609,-60.0,-170.30773762230137,30
Dueling Double DQN,602838,-38.0,-148.28621505845888,19
Dueling Double DQN,603067,-28.0,-138.26528918423898,14
Dueling Double DQN,603296,-32.0,-142.29359472430738,16
Dueling Double DQN,603525,-30.0,-140.30083299703,15
Dueling Double DQN,603754,10.0,-100.28427016077723,5
Dueling Double DQN,603983,-48.0,-158.29463331872387,34
Dueling Double DQN,604212,-28.0,-138.29689837951534,14
Dueling Double DQN,604441,-68.0,-178.29620644676737,34
Dueling Double DQN,604670,-82.0,-192.28413943982815,51
Dueling Double DQN,604899,-46.0,-156.3143397800129,23
Dueling Double DQN,605128,-66.0,-176.2965781740499,33
Dueling Double DQN,605357,-32.0,-142.30884814657324,16
Dueling Double DQN,605586,-48.0,-158.3140317922793,24
Dueling Double DQN,605815,-14.0,-124.28547764830286,7
Dueling Double DQN,606044,-16.0,-126.28496534449211,8
Dueling Double DQN,606273,-22.0,-132.27743156062027,11
Dueling Double DQN,606502,-20.0,-130.2872971285894,10
Dueling Double DQN,606731,-24.0,-134.30317425970122,12
Dueling Double DQN,606960,-72.0,-182.30230415189607,46
Dueling Double DQN,607189,-70.0,-180.31307142919962,35
Dueling Double DQN,607418,-62.0,-172.30107562840328,31
Dueling Double DQN,607647,-30.0,-140.2845510105202,25
Dueling Double DQN,607876,-94.0,-204.31236162023473,47
Dueling Double DQN,608105,-28.0,-138.31277127271204,14
Dueling Double DQN,608334,-12.0,-122.28207887407446,6
Dueling Double DQN,608563,-20.0,-130.29987399436143,10
Dueling Double DQN,608792,-46.0,-156.31945582927088,23
Dueling Double DQN,609021,-46.0,-156.28936603437054,23
Dueling Double DQN,609250,-42.0,-152.2938639449816,21
Dueling Double DQN,609479,-20.0,-130.31366104596958,10
Dueling Double DQN,609708,-14.0,-124.31199795137883,7
Dueling Double DQN,609937,-36.0,-146.29683057640787,18
Dueling Double DQN,610166,2.0,-108.30849382238597,9
Dueling Double DQN,610395,-16.0,-126.29959118440696,8
Dueling Double DQN,610624,-30.0,-140.30444435532837,25
Dueling Double DQN,610853,-46.0,-156.28841210683498,23
Dueling Double DQN,611082,-62.0,-172.2960645064581,31
Dueling Double DQN,611311,-88.0,-198.30008868912182,44
Dueling Double DQN,611540,-26.0,-136.31545467865573,13
Dueling Double DQN,611769,-44.0,-154.32566583270065,22
Dueling Double DQN,611998,-72.0,-182.30124850041997,36
Dueling Double DQN,612227,-24.0,-134.3047155211937,12
Dueling Double DQN,612456,-22.0,-132.2830768978235,11
Dueling Double DQN,612685,-60.0,-170.30798001729556,30
Dueling Double DQN,612914,-60.0,-170.307549858377,30
Dueling Double DQN,613143,-30.0,-140.3138135965005,25
Dueling Double DQN,613372,-26.0,-136.27143617521997,13
Dueling Double DQN,613601,-88.0,-198.29743330066574,44
Dueling Double DQN,613830,2.0,-108.28672716855459,9
Dueling Double DQN,614059,-42.0,-152.2715995245136,21
Dueling Double DQN,614288,-70.0,-180.29468016744653,35
Dueling Double DQN,614517,-40.0,-150.2978344454768,20
Dueling Double DQN,614746,-22.0,-132.29473981743922,11
Dueling Double DQN,614975,-58.0,-168.30883308233624,39
Dueling Double DQN,615204,-60.0,-170.29189632303957,40
Dueling Double DQN,615433,-16.0,-126.26636964175204,8
Dueling Double DQN,615662,-86.0,-196.29278445217977,43
Dueling Double DQN,615891,-34.0,-144.30562025376122,27
Dueling Double DQN,616120,-26.0,-136.30336486736135,13
Dueling Double DQN,616349,-74.0,-184.29297115858668,37
Dueling Double DQN,616578,-54.0,-164.2779196811393,27
Dueling Double DQN,616807,-70.0,-180.30336640002923,45
Dueling Double DQN,617036,-64.0,-174.30055180509848,32
Dueling Double DQN,617265,-54.0,-164.29101161721033,27
Dueling Double DQN,617494,-60.0,-170.31010595241304,30
Dueling Double DQN,617723,-34.0,-144.29998837230997,17
Dueling Double DQN,617952,-62.0,-172.2688227923908,31
Dueling Double DQN,618181,-10.0,-120.30333663794286,5
Dueling Double DQN,618410,-80.0,-190.28584199140323,40
Dueling Double DQN,618639,-52.0,-162.28478539657644,26
Dueling Double DQN,618868,2.0,-108.29643861608126,9
Dueling Double DQN,619097,-38.0,-148.2961157539468,19
Dueling Double DQN,619326,-44.0,-154.3012077065935,22
Dueling Double DQN,619555,-66.0,-176.2827089297666,33
Dueling Double DQN,619784,-62.0,-172.27959598833849,31
Dueling Double DQN,620013,-52.0,-162.31593749071544,26
Dueling Double DQN,620242,-40.0,-150.30976923025958,20
Dueling Double DQN,620471,-18.0,-128.29514367254828,19
Dueling Double DQN,620700,-64.0,-174.29436088624647,32
Dueling Double DQN,620929,-44.0,-154.30754979617083,22
Dueling Double DQN,621158,-16.0,-126.3065270420439,8
Dueling Double DQN,621387,-48.0,-158.28866873629264,24
Dueling Double DQN,621616,-76.0,-186.305502246981,38
Dueling Double DQN,621845,-42.0,-152.2914187395063,21
Dueling Double DQN,622074,-50.0,-160.28913359847496,25
Dueling Double DQN,622303,-72.0,-182.2941886649228,36
Dueling Double DQN,622532,-4.0,-114.32067309015156,12
Dueling Double DQN,622761,10.0,-100.27697444443784,5
Dueling Double DQN,622990,-46.0,-156.26320630855196,33
Dueling Double DQN,623219,-60.0,-170.3128180108526,30
Dueling Double DQN,623448,-34.0,-144.29499241432774,27
Dueling Double DQN,623677,-22.0,-132.27258623811971,11
Dueling Double DQN,623906,-62.0,-172.29401625019548,31
Dueling Double DQN,624135,-20.0,-130.29754547359798,10
Dueling Double DQN,624364,-4.0,-114.2514550208035,2
Dueling Double DQN,624593,-20.0,-130.277757097099,10
Dueling Double DQN,624822,-46.0,-156.3125990479962,23
Dueling Double DQN,625051,-18.0,-128.28878522904162,19
Dueling Double DQN,625280,-10.0,-120.29683252009134,5
Dueling Double DQN,625509,-56.0,-166.2990746522107,28
Dueling Double DQN,625738,-34.0,-144.29913514719857,17
Dueling Double DQN,625967,-32.0,-142.3042473364698,16
Dueling Double DQN,626196,-4.0,-114.29053807603609,12
Dueling Double DQN,626425,-42.0,-152.30094153942517,21
Dueling Double DQN,626654,-14.0,-124.29404767167772,17
Dueling Double DQN,626883,-34.0,-144.30967503616347,27
Dueling Double DQN,627112,-48.0,-158.2940460538597,34
Dueling Double DQN,627341,-72.0,-182.28789489048523,36
Dueling Double DQN,627570,-66.0,-176.29961863773426,33
Dueling Double DQN,627799,-54.0,-164.29265553275326,27
Dueling Double DQN,628028,-54.0,-164.30518874369017,27
Dueling Double DQN,628257,-54.0,-164.28714275152893,27
Dueling Double DQN,628486,-4.0,-114.28199624334819,12
Dueling Double DQN,628715,-68.0,-178.2872963296945,34
Dueling Double DQN,628944,-4.0,-114.29102624517725,2
Dueling Double DQN,629173,-44.0,-154.29032565546268,22
Dueling Double DQN,629402,-40.0,-150.28816522419845,20
Dueling Double DQN,629631,-42.0,-152.29988517555816,21
Dueling Double DQN,629860,-68.0,-178.28251279620167,34
